1910-01-02	 1	NA	NA	NA	NA	
1910-01-02	 2	NA	NA	NA	NA	
1910-01-02	 3	NA	NA	NA	NA	
1910-01-02	 4	NA	NA	NA	NA	
1910-01-02	 5	NA	NA	NA	NA	
1910-01-02	 6	NA	NA	NA	NA	
1910-01-02	 7	NA	NA	NA	NA	
1910-01-02	 8	NA	NA	NA	NA	
1910-01-02	 9	NA	NA	NA	NA	
1910-01-02	10	NA	NA	NA	NA	
1910-01-02	11	NA	NA	NA	NA	
1910-01-02	12	NA	NA	NA	NA	
1910-01-02	13	NA	NA	NA	NA	
1910-01-02	14	NA	NA	NA	NA	
1910-01-02	15	NA	NA	NA	NA	
1910-01-02	16	NA	NA	NA	NA	
1910-01-02	17	NA	NA	NA	NA	
1910-01-02	18	NA	NA	NA	NA	
1910-01-02	19	NA	NA	NA	NA	
1910-01-02	20	NA	NA	NA	NA	
1910-01-02	21	NA	NA	NA	NA	
1910-01-02	22	NA	NA	NA	NA	
1910-01-02	23	NA	NA	NA	NA	
1910-01-02	24	NA	NA	NA	NA	
1910-01-02	 1	46	NA	NA	30.04	
1910-01-02	 2	46	NA	NA	30.04	
1910-01-02	 3	46	NA	NA	30.06	
1910-01-02	 4	47	NA	NA	30.06	
1910-01-02	 5	45	NA	NA	30.06	
1910-01-02	 6	44	NA	NA	30.06	
1910-01-02	 7	45	NA	NA	30.08	
1910-01-02	 8	44	NA	NA	30.09	
1910-01-02	 9	45	NA	NA	30.12	
1910-01-02	10	48	NA	NA	30.14	
1910-01-02	11	51	NA	NA	30.14	
1910-01-02	12	52	NA	NA	30.14	
1910-01-02	13	49	NA	NA	30.14	
1910-01-02	14	51	NA	NA	30.14	
1910-01-02	15	53	NA	NA	30.14	
1910-01-02	16	50	NA	NA	30.16	
1910-01-02	17	49	NA	NA	30.18	
1910-01-02	18	47	NA	NA	30.19	
1910-01-02	19	46	NA	NA	30.19	
1910-01-02	20	45	NA	NA	30.20	
1910-01-02	21	45	NA	NA	30.22	
1910-01-02	22	44	NA	NA	30.24	
1910-01-02	23	43	NA	NA	30.24	
1910-01-02	24	43	NA	NA	30.24	
1910-01-03	 1	NA	NA	NA	NA	
1910-01-03	 2	NA	NA	NA	NA	
1910-01-03	 3	NA	NA	NA	NA	
1910-01-03	 4	NA	NA	NA	NA	
1910-01-03	 5	NA	NA	NA	NA	
1910-01-03	 6	NA	NA	NA	NA	
1910-01-03	 7	NA	NA	NA	NA	
1910-01-03	 8	NA	NA	NA	NA	
1910-01-03	 9	NA	NA	NA	NA	
1910-01-03	10	NA	NA	NA	NA	
1910-01-03	11	NA	NA	NA	NA	
1910-01-03	12	NA	NA	NA	NA	
1910-01-03	13	NA	NA	NA	NA	
1910-01-03	14	NA	NA	NA	NA	
1910-01-03	15	NA	NA	NA	NA	
1910-01-03	16	NA	NA	NA	NA	
1910-01-03	17	NA	NA	NA	NA	
1910-01-03	18	NA	NA	NA	NA	
1910-01-03	19	NA	NA	NA	NA	
1910-01-03	20	NA	NA	NA	NA	
1910-01-03	21	NA	NA	NA	NA	
1910-01-03	22	NA	NA	NA	NA	
1910-01-03	23	NA	NA	NA	NA	
1910-01-03	24	NA	NA	NA	NA	
1910-01-03	 1	42	NA	NA	30.24	
1910-01-03	 2	42	NA	NA	30.24	
1910-01-03	 3	42	NA	NA	30.24	
1910-01-03	 4	42	NA	NA	30.24	
1910-01-03	 5	41	NA	NA	30.22	
1910-01-03	 6	41	NA	NA	30.22	
1910-01-03	 7	42	NA	NA	30.24	
1910-01-03	 8	47	NA	NA	30.24	
1910-01-03	 9	52	NA	NA	30.24	
1910-01-03	10	56	NA	NA	30.32	
