  01/01/1908,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  02/01/1908,,,,,,,,,
  02/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  03/01/1908,,,,,,,,,
  03/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  04/01/1908,,,,,,,,,
  04/01/1908,,,37.8,-122.3,     sansalito california,                sausalito,,,
  05/01/1908,,,,,,,,,
  05/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  06/01/1908,,,,,,,,,
  06/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  07/01/1908,,,,,,,,,
  07/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  08/01/1908,,,,,,,,,
  08/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  09/01/1908,,,,,,,,,
  09/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  10/01/1908,,,,,,,,,
  10/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  11/01/1908,,,,,,,,,
  11/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  12/01/1908,,,,,,,,,
  12/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  13/01/1908,,,,,,,,,
  13/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  14/01/1908,,,,,,,,,
  14/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  15/01/1908,,,,,,,,,
  15/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  16/01/1908,,,,,,,,,
  16/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  17/01/1908,,,,,,,,,
  17/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  18/01/1908,,,,,,,,,
  18/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  19/01/1908,,,,,,,,,
  19/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  20/01/1908,,,,,,,,,
  20/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  21/01/1908,,,,,,,,,
  21/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  22/01/1908,,,,,,,,,
  22/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  23/01/1908,,,,,,,,,
  23/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  24/01/1908,,,,,,,,,
  24/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  25/01/1908,,,,,,,,,
  25/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  26/01/1908,,,,,,,,,
  26/01/1908,,,37.8,-122.3,            sausalito cal,                sausalito,,,
  27/01/1908,,,,,,,,,
