  17/03/1884,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/09/1884,,,,,,,,,
  22/09/1884,,,,,,,,,
  17/03/1884,,,40.7,-74,        new york new york,                 new york,,,
  17/03/1884,,,,,,,,,
  17/03/1884,,,40.7,-74,        new york new york,                 new york,,,
  24/04/1884,,,,,             navy yard ny,,,,
  24/04/1884,,,,,,,,,
  17/03/1884,,,,,             navy yard ny,,,,
  17/03/1884,,,,,,,,,
  17/03/1884,,,,,,,,,
  17/03/1884,,,,,,,,,
  17/03/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  18/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  19/03/1884,,,40.6,-74,laying at navy yard brooklyn ny,                 brooklyn,,,
  19/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  20/03/1884,,,40.6,-74,laying at navy yard brooklyn ny,                 brooklyn,,,
  20/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  21/03/1884,,,40.6,-74,    brooklyn ny navy yard,                 brooklyn,,,
  21/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  22/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  22/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  23/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  28/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  25/03/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  24/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  25/03/1884,,,40.7,-74,lying at navy yard brooklyn ny,     us navy yard brookly,,,
  25/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  26/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  26/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  27/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  27/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  28/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  28/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  29/03/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  29/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  29/03/1884,,,40.6,-74,    brooklyn ny navy yard,                 brooklyn,,,
  30/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  31/03/1884,,,40.6,-74,              brooklyn ny,                 brooklyn,,,
  31/03/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  01/04/1884,,,40.6,-74,lying at navy yard brooklyn ny,                 brooklyn,,,
  01/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  02/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  02/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  03/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  03/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  04/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  04/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  05/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  05/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  06/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  06/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  07/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  07/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  08/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  08/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  09/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  09/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  10/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  10/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  11/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  11/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  12/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  12/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  13/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  13/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  14/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  14/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  15/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  15/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  16/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  16/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  17/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  17/04/1884,,,40.7,-74,        brooklyn new york,                 new york,,,
  18/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  18/04/1884,,,40.6,-74,   navy yard brooklyn nyc,                 brooklyn,,,
  19/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  19/04/1884,,,40.6,-74,   navy yard brooklyn nyc,                 brooklyn,,,
  20/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  20/04/1884,,,,,,,,,
  21/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  21/04/1884,,,40.6,-74,   navy yard brooklyn nyc,                 brooklyn,,,
  22/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  22/04/1884,,,40.6,-74,   navy yard brooklyn nyc,                 brooklyn,,,
  22/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  23/04/1884,,,40.6,-74,   navy yard brooklyn nyc,                 brooklyn,,,
  24/04/1884,,,40.6,-74,    navy yard brooklyn ny,                 brooklyn,,,
  24/04/1884,,,,,,,,,
  25/04/1884,   39 57 N,   71 33 W,47.5,-52.7,making passage from new york to st johns new foundland,                st john`s,north atlantic,,
  25/04/1884,,,,,,,,,
  26/04/1884,   41 06 N,   67 54 W,47.5,-52.7,making passage from new york to st johns nf,                st john`s,georges bank,,
  26/04/1884,,,,,,,georges bank,41 12 36N,67 22 51.9W
  27/04/1884,   41 50 N,   65 14 W,47.5,-52.7,making passage from new york to st johns nf,                st john`s,north atlantic,,
  27/04/1884,,,,,,,,,
  28/04/1884,   42 31 N,   63 33 W,47.5,-52.7,making passage from new york to st johns nf,                st john`s,north atlantic,,
  28/04/1884,,,,,,,,,
  29/04/1884,   43 18 N,   60 12 W,47.5,-52.7,on passage to st johns nf,                st john`s,north atlantic,,
  29/04/1884,,,,,,,,,
  30/04/1884,   44 18 N,   56 31 W,47.5,-52.7,on passage to st johns nf,                st john`s,north atlantic,,
  30/04/1884,,,,,,,,,
  01/05/1884,   46 26 N,   53 09 W,47.5,-52.7,on passage to st johns nf,                st john`s,north atlantic,,
  01/05/1884,,,,,,,,,
  02/05/1884,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  02/05/1884,,,,,,,,,
  02/05/1884,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  03/05/1884,,,,,,,,,
  04/05/1884,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  04/05/1884,,,,,,,,,
  05/05/1884,   49 22 N,   51 01 W,69.2,-53.5,at sea on passage to godhavn  disko isd,                  godhavn,north atlantic,,
  05/05/1884,,,,,,,,,
  06/05/1884,   52 00 N,   50 13 W,69.2,-53.5,at sea on passage to godhavn  disko id,                  godhavn,north atlantic,,
  06/05/1884,,,,,,,,,
  07/05/1884,   52 58 N,   50 37 W,69.8,-53.5,at sea on passage to godham disko island,             disko island,north atlantic,,
  07/05/1884,,,,,,,,,
  08/05/1884,   54 49 N,   50 15 W,69.8,-53.5,at sea on passage to godham disko island,                  godhavn,north atlantic,,
  08/05/1884,,,,,,,,,
  09/05/1884,   57 09 N,   50 31 W,22.5,69.1,at sea on passage to godham disko isd,                     okha,north atlantic,,
  09/05/1884,,,,,,,,,
  10/05/1884,   59 48 N,   50 58 W,22.5,69.1,at sea on passage to godham disko isd,                     okha,labrador sea,61N,56W
  10/05/1884,,,,,,,,,
11/05/1884,   62 37 N,   53 46 W,22.5,69.1,at sea on passage to godham disko isd,                     okha,labrador sea,,
  11/05/1884,,,,,,,,,
  12/05/1884,   64 54 N,   53 56 W,22.5,69.1,at sea on passage to gotham disko isd,                     okha,davis strait,65N,58W
  12/05/1884,,,15.5,73.9,greenland coast plainly in sight along starboard beam,                      goa,davis strait,,
  13/05/1884,   65 33 N,   54 17 W,22.5,69.1,at sea on passage to godham disko id,                     okha,davis strait,,
  13/05/1884,,,,,,,,,
  14/05/1884,   67 38 N,   54 18 W,22.5,69.1,at sea on passage to godham disko isd,                     okha,davis strait,,
  14/05/1884,,,,,,,,,
  15/05/1884,,,69.8,-53.5,at sea on passage to godhaven disko island,             disko island,davis strait,,
  15/05/1884,,,,,,,,,
  16/05/1884,,,69.8,-53.5,    godhaven disko island,             disko island,,,
  16/05/1884,,,,,,,,,
  17/05/1884,,,69.8,-53.5,    godhaven disko island,             disko island,,,
  17/05/1884,,,,,,,,,
  18/05/1884,   69 40 N,   55 15 W,,,                   at sea,,davis strait,,
  18/05/1884,,,,,,,,,
  19/05/1884,,,69.8,-53.5,     godhavn disko island,             disko island,,,
  19/05/1884,,,,,,,,,
  20/05/1884,,,69.8,-53.5,     godhavn disko island,             disko island,,,
  20/05/1884,,,,,,,,,
  21/05/1884,,,54.2,-165.5,      godham disko island,              akun island,disko island,69 45N,53 30W
  21/05/1884,,,69.8,-53.5,              disko fjord,                      fao,baffin bay,73N,67W
  21/05/1884,   70 34 N,      55 W,30.5,117.1,making passage to upesnavik greenland,                   anking,baffin bay,,
  22/05/1884,,,64.6,-173.3,              hare island,             whale island,hare island qaasuitsup,70.407459,-54.872347
  23/05/1884,   70 34 N,      55 W,71.3,-52.8,making passage to upernavik greenland,                upernivik,baffin bay,,
  23/05/1884,,,,,,,,,
  24/05/1884,   70 42 N,   55 03 W,71.3,-52.8,making passage to upernavik greenland,                upernivik,baffin bay,,
  24/05/1884,,,,,,,,,
