  22/05/1897,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,38.1,-122.3,moored to dock at mare island navy yard cal,              mare island,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
  22/05/1897,,,,,,,,,
23/05/1897,,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
"may 23, 1897",,,,,,,,,
"may 23, 1897",,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
  24/05/1897,,,,,,,,,
  24/05/1897,,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
  24/05/1897,,,,,,,,,
  24/05/1897,,,38.1,-122.3,moored dock at mare island cal,              mare island,,,
  25/05/1897,,,,,,,,,
  25/05/1897,,,38.1,-122.3,moored dock at mare island cal,              mare island,,,
  25/05/1897,,,,,,,,,
  25/05/1897,,,38.1,-122.3,moored dock at mare island navy yard,              mare island,,,
  26/05/1897,,,,,,,,,
  26/05/1897,,,38.1,-122.3,moored tock at mare island navy yard,              mare island,,,
  26/05/1897,,,,,,,,,
  26/05/1897,,,38.1,-122.3,moored dock at mare island navy yard cal,              mare island,,,
  27/05/1897,,,,,,,,,
  27/05/1897,,,38.1,-122.3,moored dock at mare island navy yard cal,              mare island,,,
  27/05/1897,,,,,,,,,
  27/05/1897,,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
  28/05/1897,,,,,,,,,
  28/05/1897,,,38.1,-122.3,moored dock at mare island navy yard cal,              mare island,,,
  28/05/1897,,,,,,,,,
  28/05/1897,,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
  29/05/1897,,,,,,,,,
  29/05/1897,,,38.1,-122.3,moored dock mare island navy yard cal,              mare island,,,
  30/05/1897,,,,,,,,,
  30/05/1897,,,38.1,-122.3,moored to dock mare island navy yard calif,              mare island,,,
  31/05/1897,,,,,,,,,
  31/05/1897,,,38.1,-122.3,moored to dock at mare islandnavy yard calif,              mare island,,,
  01/06/1897,,,,,,,,,
  01/06/1897,,,38.1,-122.3,moored to dock mare island navy yard calif,              mare island,,,
  02/06/1897,,,,,,,,,
  02/06/1897,,,38.1,-122.3,moored to dock mare island navy yard calif,              mare island,,,
  03/06/1897,,,,,,,,,
  03/06/1897,,,38.1,-122.3,moored to dock mare island navy yard calif,              mare island,,,
  04/06/1897,,,,,,,,,
  04/06/1897,,,38.1,-122.3,moored dock mare island navy yard,              mare island,,,
  05/06/1897,,,,,,,,,
  05/06/1897,,,38.1,-122.3,           mare island ca,              mare island,,,
  06/06/1897,,,,,,,,,
