  01/01/1914,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  23/02/1914,,,,,,,,,
  23/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  24/02/1914,,,,,,,,,
  24/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  25/02/1914,,,,,,,,,
  25/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  26/02/1914,,,,,,,,,
  26/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  27/02/1914,,,,,,,,,
  27/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  28/02/1914,,,,,,,,,
  28/02/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  01/03/1914,,,,,,,,,
  01/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  02/03/1914,,,,,,,,,
  02/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  03/03/1914,,,,,,,,,
  03/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  04/03/1914,,,,,,,,,
  04/03/1914,,,47.3,-122.4,off tacoma  commencement bay,                   tacoma,,,
  05/03/1914,,,,,,,,,
  05/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  06/03/1914,,,,,,,,,
  06/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  07/03/1914,,,,,,,,,
  07/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  08/03/1914,,,,,,,,,
  08/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  09/03/1914,,,,,,,,,
  09/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  10/03/1914,,,,,,,,,
  10/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  11/03/1914,,,,,,,,,
  11/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  12/03/1914,,,,,,,,,
  12/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  13/03/1914,,,,,,,,,
  13/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  14/03/1914,,,,,,,,,
  14/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  15/03/1914,,,,,,,,,
  15/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  16/03/1914,,,,,,,,,
  16/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  17/03/1914,,,,,,,,,
  17/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  18/03/1914,,,,,,,,,
  18/03/1914,,,,,,,,,
  19/03/1914,,,,,,,,,
  19/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  20/03/1914,,,,,,,,,
  20/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  21/03/1914,,,,,,,,,
  21/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  22/03/1914,,,,,,,,,
  22/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  23/03/1914,,,,,,,,,
  23/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  24/03/1914,,,,,,,,,
  24/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  25/03/1914,,,,,,,,,
  25/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  26/03/1914,,,,,,,,,
  26/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  27/03/1914,,,,,,,,,
  27/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  28/03/1914,,,,,,,,,
  28/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  29/03/1914,,,,,,,,,
  29/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  30/03/1914,,,,,,,,,
  30/03/1914,,,47.3,-122.4,     at anchor off tacoma,                   tacoma,,,
  31/03/1914,,,,,,,,,
  31/03/1914,,,30.6,117.2,   puget sound washington,                   moorea,puget sound,,
  01/04/1914,,,,,,,,,
  01/04/1914,,,30.6,117.2,   puget sound washington,                    mashi,puget sound,,
  02/04/1914,,,,,,,,,
  02/04/1914,,,-17.5,-149.8,moored alongside coal dock navy yard puget sound washington,                    mashi,puget sound,,
  03/04/1914,,,,,,,,,
  03/04/1914,,,-17.5,117.2,moored alongside coal dock navy yard puget sound washington,                    mashi,puget sound,,
  04/03/1914,,,,,,,,,
  04/03/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  05/04/1914,,,,,,,,,
  05/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  06/04/1914,,,,,,,,,
  06/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  07/04/1914,,,,,,,,,
  07/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  08/04/1914,,,,,,,,,
  08/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  09/04/1914,,,,,,,,,
  09/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  10/04/1914,,,,,,,,,
  10/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  11/04/1914,,,,,,,,,
  11/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  12/04/1914,,,,,,,,,
  12/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  13/04/1914,,,,,,,,,
  13/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  14/04/1914,,,,,,,,,
  14/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  15/04/1914,,,,,,,,,
  15/04/1914,,,47.3,-122.4,     at anchor off tacoma,                   tacoma,,,
  16/04/1914,,,,,,,,,
  16/04/1914,,,47.3,-122.4,     at anchor off tacoma,                   tacoma,,,
  17/04/1914,,,,,,,,,
  17/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  18/04/1914,,,,,,,,,
  18/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  19/04/1914,,,,,,,,,
  19/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  20/04/1914,,,,,,,,,
  20/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  21/04/1914,,,,,,,,,
  21/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  22/04/1914,,,,,,,,,
  22/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  23/04/1914,,,,,,,,,
  23/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  24/04/1914,,,,,,,,,
  24/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  25/04/1914,,,,,,,,,
  25/04/1914,,,47.3,-122.4,at anchor off tacoma washington,                   tacoma,,,
  26/04/1914,,,,,,,,,
  26/04/1914,,,-17.5,-149.8,moored to pier 8 navyyard puget sound washington,                    mashi,puget sound,,
  27/04/1914,,,,,,,,,
  27/04/1914,,,-17.5,-149.8,moored to the east side of pier 8 navyyard puget sound washington,                    mashi,puget sound,,
  28/04/1914,,,,,,,,,
  28/04/1914,,,30.6,117.2,moored to east side pier 6 navy yard puget sound bremerton washington,                bremerton,puget sound,,
  29/04/1914,,,,,,,,,
  29/04/1914,,,30.6,-122.6,   puget sound washington,                    mashi,puget sound,,
  30/04/1914,,,,,,,,,
  30/04/1914,,,47.6,117.2,moored to east side pier 6 navy yard puget sound bremerton washington,                    mashi,puget sound,,
  01/05/1914,,,,,,,,,
  01/05/1914,,,47.6,117.2,   puget sound washington,                    mashi,puget sound,,
