  01/05/1897,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  18/12/1897,     59 39,    169 27,,,,,,,
  19/12/1897,,,,,,,,,
  19/12/1897,   57 23 N,  170 02 W,57.1,-170.3,    st paul id bering sea,                  st paul,,,
  20/12/1897,,,,,,,,,
  20/12/1897,,,57.1,-170.3,     at anchor st paul id,                st george,,,
  21/12/1897,,,,,,,,,
  21/12/1897,     54 19,    167 04,54,-166.7,priest rock ne 14 n cape cheerful w 12 n,            cape cheerful,,,
  22/12/1897,,,,,,,,,
  22/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  23/12/1897,,,,,,,,,
  23/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  24/12/1897,,,,,,,,,
  24/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  25/12/1897,,,,,,,,,
  25/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  26/12/1897,,,,,,,,,
  26/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  27/12/1897,,,,,,,,,
  27/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  28/12/1897,,,,,,,,,
  28/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  29/12/1897,,,,,,,,,
  29/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  30/12/1897,,,,,,,,,
  30/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  31/12/1897,,,,,,,,,
  31/12/1897,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
