  01/01/1908,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  02/01/1908,,,,,,,,,
  02/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  03/01/1908,,,,,,,,,
  03/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  04/01/1908,,,,,,,,,
  04/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  05/01/1908,,,,,,,,,
  05/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  06/01/1908,,,,,,,,,
  06/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  07/01/1908,,,,,,,,,
  07/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  08/01/1908,,,,,,,,,
  08/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  09/01/1908,,,,,,,,,
  09/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  10/01/1908,,,,,,,,,
  10/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  11/01/1908,,,,,,,,,
  11/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  12/01/1908,,,,,,,,,
  12/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  13/01/1908,,,,,,,,,
  13/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  14/01/1908,,,,,,,,,
  14/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  15/01/1908,,,,,,,,,
  15/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  16/01/1908,,,,,,,,,
  16/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  17/01/1908,,,,,,,,,
  17/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  18/01/1908,,,,,,,,,
  18/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  19/01/1908,,,,,,,,,
  19/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  20/01/1908,,,,,,,,,
  20/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  21/01/1908,,,,,,,,,
  21/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  22/01/1908,,,,,,,,,
  22/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  23/01/1908,,,,,,,,,
  23/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  24/01/1908,,,,,,,,,
  24/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  25/01/1908,,,,,,,,,
  25/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  26/01/1908,,,,,,,,,
  26/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  27/01/1908,,,,,,,,,
  27/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  28/01/1908,,,,,,,,,
  28/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  29/01/1908,,,,,,,,,
  29/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  30/01/1908,,,,,,,,,
  30/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  31/01/1908,,,,,,,,,
  31/01/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  01/02/1908,,,,,,,,,
  01/02/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  02/02/1908,,,,,2021908,,,,
  02/02/1908,,,31.2,121.5,       off shanghai china,                 shanghai,,,
  03/02/1908,,,,,,,,,
  03/02/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  04/02/1908,,,,,,,,,
  04/02/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  05/02/1908,,,,,,,,,
  05/02/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
  06/02/1908,,,,,,,,,
  06/02/1908,,,31.2,121.5,moored off shanghai china,                 shanghai,,,
