  04/01/1895,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  23/03/1895,,,,,,,,,
  23/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  24/03/1895,,,,,,,,,
  24/03/1895,,,31.2,121.5,boyds new drydock putung side shanghai china,                 shanghai,,,
  25/03/1895,,,,,,,,,
  25/03/1895,,,31.2,121.5,in boyds new drydock putung lide shanghai china,                 shanghai,,,
  25/03/1895,,,,,,,,,
  25/03/1895,,,31.2,121.5,in boyds new drydock putung lide shanghai china,                 shanghai,,,
  26/03/1895,,,,,,,,,
  26/03/1895,,,31.2,121.5,shanghai china boyds new drydock,                 shanghai,,,
  26/03/1895,,,,,,,,,
  26/03/1895,,,31.2,121.5,in boyds new drydock and moored to china merchants lower buoy off shanhai,                 shanghai,,,
  27/03/1895,,,,,,,,,
  27/03/1895,,,31.2,121.5,in boyds new drydock and moored to china merchants lower buoy off shanhai,                 shanghai,,,
  27/03/1895,,,,,,,,,
  27/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  28/03/1895,,,,,,,,,
  28/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  28/03/1895,,,,,,,,,
  28/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  29/03/1895,,,,,,,,,
  29/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  29/03/1895,,,,,,,,,
  29/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  29/03/1895,,,,,,,,,
  29/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  29/03/1895,,,,,,,,,
  29/03/1895,,,31.2,121.5,shanghai china china merchants lower bouy,                 shanghai,,,
  29/03/1895,,,,,,,,,
  29/03/1895,,,31.2,121.5,morred to china merchants lower buoy off shanghai china,                 shanghai,,,
   30/3/1895,,,,,,,,,
   30/3/1895,,,31.2,121.5,shanghai china chiona merchants lower bouy,                 shanghai,,,
  30/03/1895,,,,,,,,,
  30/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  31/03/1895,,,,,,,,,
  31/03/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  01/04/1895,,,,,,,,,
  01/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  01/04/1895,,,,,,,,,
  01/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  02/04/1895,,,,,,,,,
  02/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  02/04/1895,,,,,,,,,
  02/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  03/04/1895,,,,,,,,,
  03/04/1895,,,32.3,121.5,shanghai china moored to china mderchants lower bouy,               chin-kiang,shanghai,,
  03/04/1895,,,,,,,,,
  03/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  04/04/1895,,,,,,,,,
  04/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  04/04/1895,,,,,,,,,
  04/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  05/04/1895,,,,,,,,,
  05/04/1895,,,31.2,121.5,           shanghai china,                 shanghai,,,
  05/04/1895,,,,,,,,,
  05/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  06/04/1895,,,,,,,,,
  06/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  04/07/1895,,,,,,,,,
  04/07/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  08/04/1895,,,,,,,,,
  08/04/1895,,,31.2,121.5,           shanghai china,                 shanghai,,,
  08/04/1895,,,,,,,,,
  08/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  09/04/1895,,,,,,,,,
  09/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  09/04/1895,,,,,,,,,
  09/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  10/04/1895,,,,,,,,,
  10/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  11/04/1895,,,,,,,,,
  11/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  11/04/1895,,,,,,,,,
  11/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  12/04/1895,,,,,,,,,
  12/04/1895,,,31.2,121.5,           shanghai china,                 shanghai,,,
  12/04/1895,,,,,,,,,
  12/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  13/04/1895,,,,,,,,,
  13/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  14/04/1895,,,,,,,,,
  14/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  14/04/1895,,,,,,,,,
  14/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  15/04/1895,,,,,,,,,
  15/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  16/04/1895,,,,,,,,,
  16/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  16/04/1895,,,,,,,,,
  16/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  17/04/1895,,,,,at 619 stopped engines then manoeuvred with engines for a favorable anchorage just above woosung bar beacon,,,,
  17/04/1895,,,31.2,121.5,moored to china merchants lower buoy off shanghai china,                 shanghai,,,
  17/04/1895,,,,,,,,,
  17/04/1895,   31 06 N,  122 14 E,32.8,129.9,moored yangtze river off wusung bar beacon then underway to nagasaki,                 nagasaki,yellow sea,35 0N,123 0E
  04/18/1895,,,,,,,,,
  04/18/1895,,,,,,,,,
  18/04/1895,,,,,,,,,
  18/04/1895,   31 40 N,  125 58 E,32.8,129.9,at sea making passage to nagasaki japan,                 nagasaki,east china sea,30N,125E
  04/19/1895,,,,,,,,,
  04/19/1895,,,32.8,129.9,            nagaski japan,                 nagasaki,,,
  04/19/1895,,,,,,,,,
  04/19/1895,   32 43 N,  129 58 E,32.8,129.9,at sea making passage to nagasaki japan,                 nagasaki,,,
  20/04/1895,,,,,,,,,
  20/04/1895,,,,,,,,,
  20/04/1895,,,,,,,,,
  20/04/1895,,,,,,,,,
  20/04/1895,,,,,,,,,
  20/04/1895,,,32.8,129.9,at sea making passage to and moored off nagasaki japan,                 nagasaki,,,
  21/04/1895,,,,,,,,,
  21/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  04/22/1895,,,,,,,,,
  04/22/1895,,,32.8,129.9,           nagasaki japan,                 nagasaki,,,
  22/04/1895,,,,,,,,,
  22/04/1895,,,32.8,129.9,           nagasaki japan,                 nagasaki,,,
  22/04/1895,,,,,,,,,
  22/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  23/04/1895,,,,,,,,,
  23/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  24/04/1895,,,,,,,,,
  24/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  24/04/1895,,,,,,,,,
  24/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  25/04/1895,,,,,,,,,
  25/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  25/04/1895,,,,,,,,,
  25/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  26/04/1895,,,,,,,,,
  26/04/1895,,,32.8,129.9,moored off nagasaki japan,                 nagasaki,,,
  26/04/1895,,,,,,,,,
  26/04/1895,   32 43 N,  129 46 E,32.8,129.9,moored off nagasaki and at sea making passage to tamsui formosa,                 nagasaki,,,
  27/04/1895,,,,,,,,,
  27/04/1895,,,32.8,129.9,moored off nagasaki and at sea,                 nagasaki,,,
  27/04/1895,,,,,,,,,
  27/04/1895,   29 43 N,  126 35 E,32.8,129.9,at sea making passage from nagasaki japan to tamsui formosa,                 nagasaki,east china sea,,
  28/04/1895,,,,,,,,,
  28/04/1895,   29 21 N,  126 07 E,32.8,129.9,on route from nagasaki to tamsui formosa,                 nagasaki,east china sea,,
  28/04/1895,,,,,,,,,
  28/04/1895,   26 12 N,  122 53 E,32.8,129.9,at sea making passage from nagasaki japan to tamsui formosa,                 nagasaki,east china sea,,
  29/04/1895,,,,,,,,,
  29/04/1895,,,32.8,129.9,at sea making passage from nagasaki japan to tamsui formosa,                 nagasaki,pengjia islet,25 37 46N,122 4 17E
  29/04/1895,,,55,-1.5,at 305 crossed range of craig id and agincourt id pat log 792,                      gib,pengjia islet,,
  29/04/1895,,,30,48.5,at anchor at tamsui formosa,                      fao,tamsui district,25 00 40N,121 26 45E
  30/04/1895,,,,,,,,,
  30/04/1895,,,30,48.5,anchored off tasuiformosa,                      fao,tamsui district,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
Tue 30/04/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,,,,,,,
  06/26/1895,,,30,48.5,at anchor off tamsui formosa,                      fao,tamsui district,,
  01/05/1895,,,,,,,,,
  01/05/1895,,,30,48.5,at anchor off tamsui formosa,                      fao,tamsui district,,
  01/05/1895,,,,,,,,,
  01/05/1895,,,30,48.5,at anchor off tamsui formosa,                      fao,tamsui district,,
  02/05/1895,,,,,,,,,
  02/05/1895,,,30,48.5,at anchor off tamsui formosa,                      fao,tamsui district,,
  02/05/1895,,,,,,,,,
  02/05/1895,,,30.5,117.1,at anchor at tamsui formosa and underway making passage to amoy china,                   anking,taiwan strait,24 48 40N,119 55 42E
  03/05/1895,,,,,,,,,
  03/05/1895,,,30.5,117.1,at anchor off tamsui formosa and underway making passage to amoy china,                   anking,taiwan strait,,
  03/05/1895,,,,,,,,,
  03/05/1895,   24 26 N,  118 04 E,-17.5,-149.8,making passage to amoy china and moored off amoy,                   moorea,taiwan strait,,
  04/05/1895,,,,,,,,,
  04/05/1895,,,-17.5,-149.8,making passage to amoy china and moored off amoy,                   moorea,xiamen,24 28 47.41N,118 05 21.91E
  04/05/1895,,,56.2,118.1,at 1000 the captain took the conn and piloted the ship into the harbor of amoy steering various courses,                    amory,xiamen,,
  04/05/1895,,,-17.5,-149.8,    moored off amoy china,                   moorea,xiamen,,
  05/05/1895,,,,,,,,,
  05/05/1895,,,-17.5,-149.8,    moored off amoy china,                   moorea,xiamen,,
  06/05/1895,,,,,,,,,
  06/05/1895,,,-17.5,-149.8,    moored off amoy china,                   moorea,xiamen,,
  06/05/1895,,,,,,,,,
  06/05/1895,,,-17.5,-149.8,    moored off amoy china,                   moorea,xiamen,,
  07/05/1895,,,,,,,,,
  07/05/1895,,,-17.5,-149.8,    moored off amoy china,                   moorea,xiamen,,
  07/05/1895,,,,,,,,,
  07/05/1895,     24 21,    118 12,43.1,16.7,                 by chart,                   moorea,xiamen,,
  08/05/1895,,,12.8,45,at 637 made ockseu lt bearing n 50 e pc ships head n 58 e pc pat log 83,                     aden,wuqiu kinmen,24.983N,119.450E
  08/05/1895,,,-17.5,-149.8,moored off amoy and underway making passage to chifu china,                   moorea,taiwan strait,,
  08/05/1895,,,29.9,32.6,at 827 passed ockseu lt on port beam dist 2 610 miles ships head n 70 e,                   port t,wuqiu kinmen,,
  08/05/1895,,,-17.5,-149.8,moored off amoy and underway making passage to chifu china,                   moorea,taiwan strait,,
  08/05/1895,,,,,,,,,
  08/05/1895,   27 34 N,  121 39 E,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,east china sea,,
  09/05/1895,,,29.9,32.6,at 110 turnabout is lt bore abeam on port hand distant 2 14 miles ships hd n 30 e,                   port t,dongyong lighthouse,26.365485N,120.510512E
  09/05/1895,   26 41 N,  120 45 E,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,east china sea,,
  09/05/1895,,,12.8,45,at 432 sighted namki id bearing n 29w psc ships head n 45 e psc,                     aden,dongtou district,27 50N,121 08E
  09/05/1895,,,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,dongtou district,,
  09/05/1895,,,,,,,,,
  09/05/1895,   29 17 N,  122 53 E,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,east china sea,,
  10/05/1895,,,32.2,119.3,at 720 made steep island light bearing n 49w p l 32 ships head n 3e,              deer island,daishan county,,
  10/05/1895,,,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,shengsi county,,
  10/05/1895,,,,,,,,,
  10/05/1895,,,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,shengsi county,,
  10/05/1895,,,,,,,,,
  10/05/1895,   32 09 N,  122 59 E,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,east china sea,,
  11/05/1895,,,,,,,,,
  11/05/1895,,,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,rudong county,32 24 25N,121 04 30E
  11/05/1895,,,,,,,,,
  11/05/1895,   34 54 N,  123 01 E,30.5,117.1,at sea making passage from amoy to chifu china,                   anking,yellow sea,,
  12/05/1895,,,,,,,,,
  12/05/1895,   35 29 N,  122 59 E,22.2,113.9,    at sea to chifu china,                    china,yellow sea,,
  12/05/1895,,,,,,,,,
  12/05/1895,   37 34 N,  121 26 E,30.5,117.1,at sea making passage to and anchored off chifu china,                   anking,yantai,37 32 6N,121 23 21E
  13/05/1895,,,,,,,,,
  13/05/1895,,,30.5,109.1,at sea making passage to and anchored off chifu china,                   anking,yantai,,
  13/05/1895,,,,,,,,,
  13/05/1895,,,30.5,117.1,at sea making passage to and anchored off chifu china,                   anking,yantai,,
  13/05/1895,,,,,,,,,
  13/05/1895,,,30.5,117.1,at sea making passage to and anchored off chifu china,                   anking,yantai,,
  13/05/1895,,,,,,,,,
  13/05/1895,,,21.5,109.1,at anchor off chifu china,                    china,yantai,,
  14/05/1895,,,,,,,,,
