  01/01/1888,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  02/07/1888,,,37.8,-122.4,at anchor san francisco cal,        san francisco bay,,,
  03/07/1888,,,,,,,,,
  03/07/1888,,,37.8,-122.4,san francisco cal  at sea,        san francisco bay,,,
  04/07/1888,,,,,,,,,
  04/07/1888,   40 21 N,  124 29 W,,,                   at sea,,,,
  05/07/1888,,,,,,,,,
  05/07/1888,   42 50 N,  124 43 W,,,                   at sea,,,,
  06/07/1888,,,,,,,,,
  06/07/1888,   45 09 N,  124 04 W,,,,,,,
  07/07/1888,,,,,,,,,
  07/07/1888,   48 25 N,  124 51 W,54.2,-165.6,     esquimault harbor bc,              lost harbor,esquimault harbour,48 26 00N,2017-07-04T01:23:00
  08/07/1888,,,,,,,,,
  08/07/1888,,,54.2,-165.6,esquimault harbor and departure bay bc,              lost harbor,esquimault harbour,,
  09/07/1888,,,,,,,,,
  09/07/1888,,,55.1,-6,         departure bay bc,                  red bay,departure bay,49.192011N,2019-11-18T00:00:00
  10/07/1888,,,,,,,,,
  10/07/1888,,,55.1,-6,departure bay and tribune harbor bc,                  red bay,tribune bay park,49 31 46N,2018-02-06T01:24:00
  11/07/1888,,,36.9,9.7,                dunlap pt,                     bone,tribune bay park,,
  11/07/1888,,,36.9,7.8,tribune harbor  beaver bay,                     bone,tribune bay park,,
  12/07/1888,,,,,,,,,
  12/07/1888,,,,,       beaver bay  at sea,,,,
   13/7/1888,,,,,,,,,
   13/7/1888,   51 14 N,  132 30 W,,,                   at sea,,,,
  14/07/1888,,,,,,,,,
  14/07/1888,   51 50 N,  137 25 W,,,                   at sea,,,,
   15/7/1888,,,,,,,,,
   15/7/1888,   52 24 N,  142 34 W,,,                   at sea,,,,
  16/07/1888,,,,,,,,,
  16/07/1888,   52 35 N,  147 14 W,,,                   at sea,,,,
  17/07/1888,,,,,,,,,
  17/07/1888,   52 13 N,  152 12 W,,,                   at sea,,,,
  18/07/1888,,,,,,,,,
  18/07/1888,   52 16 N,  157 44 W,,,                   at sea,,,,
   19/7/1888,,,,,,,,,
   19/7/1888,   52 30 N,  162 45 W,,,                   at sea,,,,
   20/7/1888,,,,,,,,,
   20/7/1888,   52 50 N,  166 42 W,,,                   at sea,,,,
  21/07/1888,,,,,,,,,
  21/07/1888,   53 40 N,  164 28 W,,,                   at sea,,,,
