  01/01/1909,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1909,,,13.4,144.7,enroute from cavite pi to guam m i,                     guam,,,
  02/01/1909,,,29.9,32.6,                port apia,                   port t,apra harbor,13 27 12N,144 39 12.56E
  02/01/1909,,,13.4,144.7,enroute from cavite pi to guam m i,                     guam,,,
  02/01/1909,,,,,,,,,
  02/01/1909,,,13.4,144.7,              at guam m i,                     guam,,,
  03/01/1909,,,,,,,,,
  03/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  04/01/1909,,,,,,,,,
  04/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  05/01/1909,,,,,,,,,
  05/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  06/01/1909,,,,,,,,,
  06/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  07/01/1909,,,,,,,,,
  07/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  08/01/1909,,,,,,,,,
  08/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  08/01/1909,,,,,,,,,
  08/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  09/01/1909,,,,,,,,,
  09/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  10/01/1909,,,,,,,,,
  10/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  11/01/1909,,,,,,,,,
  11/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  12/01/1909,,,,,,,,,
  12/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  13/01/1909,,,,,,,,,
  13/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  14/01/1909,,,,,,,,,
  14/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  15/01/1909,,,,,,,,,
  15/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  16/01/1909,,,,,,,,,
  16/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  17/01/1909,,,,,,,,,
  17/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  18/01/1909,,,,,,,,,
  18/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  19/01/1909,,,,,,,,,
  19/01/1909,,,13.4,144.7,      moored off guam m i,                     guam,,,
  20/01/1909,,,,,,,,,
  20/01/1909,,,-17.5,-149.8,      moored off guam m i,                   moorea,apra harbor,,
  21/01/1909,,,,,,,,,
  21/01/1909,,,13.4,144.7,moored to buoy no 2 off guam m i,                     guam,,,
  22/01/1909,,,,,,,,,
  22/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  22/01/1909,,,,,,,,,
  22/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  23/01/1909,,,,,,,,,
  23/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  24/01/1909,,,,,,,,,
  24/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  25/01/1909,,,,,,,,,
  25/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  26/01/1909,,,,,,,,,
  26/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  27/01/1909,,,,,,,,,
  27/01/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  28/01/1909,,,,,,,,,
  28/01/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  29/01/1909,,,,,,,,,
  29/01/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  30/01/1909,,,,,,,,,
  30/01/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  31/01/1909,,,,,,,,,
  31/01/1909,,,13.4,144.7,moored to buoy no2 off guam m i,                     guam,apra harbor,,
  01/02/1909,,,,,,,,,
  01/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  02/02/1909,,,,,,,,,
  02/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  03/02/1909,,,,,,,,,
  03/02/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  04/02/1909,,,,,,,,,
  04/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  05/02/1909,,,,,,,,,
  05/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  06/02/1909,,,,,,,,,
  06/02/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  07/02/1909,,,,,,,,,
  07/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  08/02/1909,,,,,,,,,
  08/02/1909,,,-17.5,-149.8,moored to buoy no2 off guam m i,                   moorea,apra harbor,,
  09/02/1909,,,,,,,,,
  09/02/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  10/02/1909,,,,,,,,,
  10/02/1909,,,-17.5,-149.8,moored to buoy no 2 off guam m i,                   moorea,apra harbor,,
  11/02/1909,,,,,,,,,
