  01/01/1868,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1868,,,57,-135.4,             sitka alaska,                    sitka,,,
  02/01/1868,,,,,,,,,
  02/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  03/01/1868,,,,,,,,,
  03/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  04/01/1868,,,,,,,,,
  04/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  05/01/1868,,,,,,,,,
  05/01/1868,,,57,-135.4,  at anchor sitka us of a,                    sitka,,,
    6/1/1868,,,,,,,,,
    6/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  07/01/1868,,,,,,,,,
  07/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  08/01/1868,,,,,,,,,
  08/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
    9/1/1868,,,,,,,,,
    9/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   10/1/1868,,,,,,,,,
   10/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  11/01/1818,,,,,,,,,
  11/01/1818,,,57,-135.4,            sitka us of a,                    sitka,,,
  12/01/1868,,,,,,,,,
  12/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  113/1/1868,,,,,,,,,
  113/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   14/1/1868,,,,,,,,,
   14/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  15/01/1868,,,,,,,,,
  15/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   16/1/1868,,,,,,,,,
   16/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   17/1/1868,,,,,,,,,
   17/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   18/1/1868,,,,,,,,,
   18/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  19/01/1868,,,,,,,,,
  19/01/1868,,,57,-135.4,             sitka alaska,                    sitka,,,
  20/01/1868,,,,,,,,,
  20/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  21/01/1868,,,,,,,,,
  21/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
   22/1/1868,,,,,,,,,
   22/1/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  23/01/1868,,,,,,,,,
  23/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  24/01/1868,,,,,,,,,
  24/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  25/01/1868,,,,,,,,,
  25/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  26/01/1868,,,,,,,,,
  26/01/1868,,,57,-135.4,             sitka alaska,                    sitka,,,
  27/01/1868,,,,,,,,,
  27/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  28/01/1868,,,,,,,,,
  28/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  29/01/1868,,,,,,,,,
  29/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  30/01/1868,,,,,,,,,
  30/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  31/01/1868,,,,,,,,,
  31/01/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
  01/02/1868,,,,,,,,,
  01/02/1868,,,57,-135.4,            sitka us of a,                    sitka,,,
