  01/01/1886,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/01/1886,,,,,,,,,
  22/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   23/1/1886,,,,,,,,,
   23/1/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
"01, 24, 1886",,,,,,,,,
"01, 24, 1886",,,38.9,-77,  navy yard washington dc,            washington dc,,,
  25/01/1886,,,,,,,,,
  25/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  26/01/1886,,,,,,,,,
  26/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  27/01/1886,,,,,,,,,
  27/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  28/01/1886,,,,,,,,,
  28/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  29/01/1886,,,,,,,,,
  29/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  30/01/1886,,,,,,,,,
  30/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  31/01/1886,,,,,,,,,
  31/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  01/02/1886,,,,,,,,,
  01/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  02/02/1886,,,,,,,,,
  02/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  03/02/1886,,,,,,,,,
  03/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  04/02/1886,,,,,,,,,
  04/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  05/02/1886,,,,,,,,,
  05/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  06/02/1886,,,,,,,,,
  06/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  07/02/1886,,,,,,,,,
  07/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/02/1886,,,,,,,,,
  08/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  09/02/1886,,,,,,,,,
  09/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  10/02/1886,,,,,,,,,
  10/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/02/1886,,,,,,,,,
  11/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  12/02/1886,,,,,,,,,
  12/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  13/02/1886,,,,,,,,,
  13/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  14/02/1886,,,,,,,,,
  14/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  15/02/1886,,,,,,,,,
  15/02/1886,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  16/02/1886,,,,,,,,,
  16/02/1886,,,37,-76,navy yard washington dc  chesapeake bay,           chesapeake bay,,,
  17/02/1886,,,55,-1.5,       rappahannock light,                     poti,windmill point light virginia,37.5968N,0002-06-18
  17/02/1886,,,37,-76.3,hampton roads  navy yard norfolk va,            hampton roads,,,
  18/02/1886,,,37,-76.3,            hampton roads,              norfolk bay,hampton roads,36 58N,0001-06-04
  18/02/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,36 56.7N,0001-05-12
  19/02/1886,,,,,,,,,
  19/02/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
   20/2/1886,,,,,,,,,
   20/2/1886,   33 31 N,   75 58 W,,,                   at sea,,,,
  21/02/1886,,,,,            cape hatteras,,,,
  21/02/1886,   31 15 N,   76 44 W,,,                   at sea,,,,
  22/02/1886,,,,,,,,,
  22/02/1886,   28 40 N,   77 52 W,,,                   at sea,,,,
  23/02/1886,,,,,,,,,
  23/02/1886,   27 37 N,   76 12 W,,,                   at sea,,,,
  24/02/1886,,,,,,,,,
  24/02/1886,   26 31 N,   75 06 W,,,                   at sea,,,,
  25/02/1886,,,,,,,,,
  25/02/1886,   24 50 N,   74 36 W,,,   at sea to san salvador,,,,
   26/2/1886,,,,,,,,,
   26/2/1886,,,32.2,119.3,  san salvador to rum cay,              deer island,san salvador island,24 06N,0001-07-23
  27/02/1886,,,,,,,,,
  27/02/1886,,,-13,-38.5,          rum cay bahamas,                    bahia,rum cay bahamas,23 41N,0001-12-31
   28/2/1886,,,,,,,,,
   28/2/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  01/03/1886,,,,,,,,,
  01/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  02/03/1886,,,,,,,,,
  02/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  03/03/1886,,,,,,,,,
  03/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  04/03/1886,,,,,,,,,
  04/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  05/03/1886,,,,,,,,,
  05/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  06/03/1886,,,,,,,,,
  06/03/1886,,,-13,-38.5,          rum bay bahamas,                    bahia,rum cay bahamas,,
  07/03/1886,,,,,,,,,
  07/03/1886,   23 28 N,   75 10 W,-13,-38.5,   rum bay bahama  at sea,                    bahia,rum cay bahamas,,
  08/03/1886,,,,,,,,,
  08/03/1886,,,,,    at sea and at rum bay,,,,
  09/03/1886,,,,,,,,,
  09/03/1886,   23 43 N,   75 20 W,52.1,-128.1,      rum bay  cat island,              camp island,rum cay bahamas,,
  10/03/1886,,,,,,,,,
  10/03/1886,   24 01 N,   75 38 W,52.1,-128.1,  cat island  exuma sound,              camp island,cat island bahamas,24 25N,0001-08-06
  11/03/1886,,,,,,,,,
  11/03/1886,   24 40 N,   76 11 W,56,-3.2,exuma sound  eleuthera pt,                    leith,eleuthera,25 06N,0001-02-26
  12/03/1886,,,,,,,,,
  12/03/1886,   24 52 N,   76 31 W,35.7,-5.3,          eleuthera point,              negra point,eleuthera,,
  13/03/1886,,,,,,,,,
  13/03/1886,   25 29 N,   76 26 W,,,                   at sea,,,,
   14/3/1886,,,,,,,,,
   14/3/1886,,,25.1,-77.3,     at sea  at nassau np,                   nassau,,,
  15/03/1886,,,,,,,,,
  15/03/1886,,,25.1,-77.3,      at anchor nassau np,                   nassau,,,
  16/03/1886,,,,,,,,,
  16/03/1886,,,25.1,-77.3,      at anchor nassau np,                   nassau,,,
  17/03/1886,,,,,,,,,
  17/03/1886,,,25.1,-77.3,      at anchor nassau np,                   nassau,,,
  18/03/1886,,,,,,,,,
  18/03/1886,,,25.1,-77.3,      at anchor nassau np,                   nassau,,,
  19/03/1886,,,,,,,,,
  19/03/1886,,,25.1,-77.3,                nassau np,                   nassau,,,
  20/03/1886,,,,,,,,,
  20/03/1886,,,25.1,-77.3,                nassau np,                   nassau,,,
  21/03/1886,,,,,,,,,
  21/03/1886,,,25.1,-77.3,      at anchor nassau np,                   nassau,,,
  22/03/1886,,,,,,,,,
  22/03/1886,,,25.1,-77.3,                nassau np,                   nassau,,,
  23/03/1886,,,,,,,,,
  23/03/1886,   25 34 N,   77 27 W,25.1,-77.3,                nassau np,                   nassau,,,
  24/03/1886,,,,,,,,,
  24/03/1886,   26 04 N,   79 06 W,,,,,,,
  25/03/1886,,,,,,,,,
  25/03/1886,   24 30 N,   81 31 W,,,  at sea  at key west fla,,,,
  26/03/1886,,,,,,,,,
  26/03/1886,,,,,             key west fla,,,,
  27/03/1886,,,,,,,,,
  27/03/1886,,,,,             key west fla,,,,
   28/3/1886,,,,,,,,,
   28/3/1886,,,,,             key west fla,,,,
  29/03/1886,,,,,,,,,
  29/03/1886,,,,,             key west fla,,,,
  30/03/1886,,,,,,,,,
  30/03/1886,,,,,             key west fla,,,,
  31/03/1886,,,,,,,,,
  31/03/1886,,,,,             key west fla,,,,
  01/04/1886,,,,,,,,,
  01/04/1886,,,,,             key west fla,,,,
    2/4/1886,,,,,,,,,
    2/4/1886,,,,,     key west fla  at sea,,,,
  03/04/1886,,,30,112.4,     american shoal light,                     hoia,rebecca shoal light,24 34 42N,0001-02-12
  03/04/1886,   23 13 N,   81 34 W,23.1,-82.4,at sea and at havana cuba,                   havana,,,
  04/04/1886,,,35.9,-82.4,          point sabanilla,                    malta,straits of florida,23 56 03N,0001-08-20
  04/04/1886,,,23.1,-82.4,              havana cuba,                   havana,,,
  05/04/1886,,,,,,,,,
  05/04/1886,,,23.1,-82.4,              havana cuba,                   havana,,,
  06/04/1886,,,,,,,,,
  06/04/1886,,,23.1,-82.4,      havana cuba  at sea,                   havana,,,
    7/4/1886,,,,,,,,,
    7/4/1886,,,,,at sea and at key west fla,,,,
  08/04/1886,,,,,,,,,
  08/04/1886,   25 26 N,   79 59 W,30,48.5,   at sea florida straits,                      fao,straits of florida,,
  09/04/1886,,,30,48.5,     carysfort lighthouse,                      fao,carysfort reef light,25 13 18.74N,0001-10-15
  09/04/1886,,,,,,,,,
  09/04/1886,,,,,,,,,
  09/04/1886,   26 33 N,   78 21 W,12.8,45,at sea florida straits  nw providence channel,                     aden,freeport bahamas,26 31 42.5N,0001-11-30
  10/04/1886,,,,,,,,,
  10/04/1886,   25 23 N,   77 26 W,,,         abaco id  at sea,,,,
  11/04/1886,,,,,,,,,
  11/04/1886,,,,,        green bay  at sea,,,,
  12/04/1886,,,,,,,,,
  12/04/1886,,,22.4,113.9,at sea tongue of the ocean,                   tongku,tongue of the ocean,24 5 25N,0001-02-12
  13/04/1886,,,,,,,,,
  13/04/1886,   24 50 N,   77 39 W,22.4,113.9,at sea  tongue of the ocean,                   tongku,tongue of the ocean,,
  14/04/1886,,,,,,,,,
  14/04/1886,,,12.8,45,at sea  at anchor sw bay new providence id,                     aden,new providence,25 02N,0001-06-18
   15/4/1886,,,,,,,,,
   15/4/1886,,,12.8,45,at anchor sw bay new providence id,                     aden,new providence,,
  16/04/1886,,,,,,,,,
  16/04/1886,,,12.8,45,sw bay new providence island,                     aden,new providence,,
  17/04/1886,,,29.8,113.5,bearings at anchor mag west end of goulding cay nw14w fleeming point e12n,             tuming point,eleuthera,,
  17/04/1886,,,12.8,45,sw bay new providence island,                     aden,new providence,,
  18/04/1886,,,,,,,,,
  18/04/1886,,,12.8,45,sw bay new providence island,                     aden,new providence,,
   19/4/1886,,,,,,,,,
   19/4/1886,,,12.8,45,at anchor sw bay new providence id,                     aden,new providence,,
   20/4/1886,,,,,,,,,
   20/4/1886,,,25.1,-77.3,sw bay and nassau new providence,                   nassau,,,
   21/4/1886,,,,,,,,,
   21/4/1886,,,25.1,-77.3,    nassau new providence,                   nassau,,,
  22/04/1886,,,,,,,,,
  22/04/1886,,,25.1,-77.3,at anchor nassau new providence,                   nassau,,,
   23/4/1886,,,,,,,,,
   23/4/1886,,,25.1,-77.3,at anchor nassau new providence,                   nassau,,,
   24/4/1886,,,,,,,,,
   24/4/1886,,,25.1,-77.3,    nassau new providence,                   nassau,,,
  25/04/1886,,,,,,,,,
  25/04/1886,,,25.1,-77.3,    nassau new providence,                   nassau,,,
  26/04/1886,,,,,2641886,,,,
  26/04/1886,,,25.1,-77.3,st anchor nassau new providence,                   nassau,,,
  27/04/1886,,,,,,,,,
  27/04/1886,,,25.1,-77.3,at anchor nassau new providence,                   nassau,,,
  28/04/1886,,,,,,,,,
  28/04/1886,,,25.1,-77.3,at anchor nassau new providence,                   nassau,,,
  29/04/1886,,,,,,,,,
  29/04/1886,   25 33 N,   76 57 W,25.1,-77.3,        nassau np  at sea,                   nassau,,,
  30/04/1886,,,56,-3.2,       little guana light,               fog island,elbow cay,26 31 37N,0001-02-05
  30/04/1886,   26 51 N,   76 05 W,,,,,,,
  01/05/1886,,,13.4,144.7,       little guana light,                     guam,elbow cay,,
  01/05/1886,   27 48 N,   77 37 W,,,,,,,
  02/05/1886,,,,,,,,,
  02/05/1886,   28 41 N,   78 32 W,,,                   at sea,,,,
  03/05/1886,,,,,,,,,
  03/05/1886,   29 35 N,   79 53 W,,,,,,,
    4/5/1886,,,,,,,,,
    4/5/1886,   31 09 N,   79 33 W,,,,,,,
  05/05/1886,,,,,,,,,
  05/05/1886,   32 38 N,   77 05 W,,,,,,,
  06/05/1886,,,,,,,,,
  06/05/1886,,,,,                   at sea,,,,
  07/05/1886,,,,,,,,,
  07/05/1886,,,37,-76.3,    at sea  hampton roads,            hampton roads,,,
  08/05/1886,,,,,,,,,
  08/05/1886,,,37,-76.3,hampton roads and potomac river,            hampton roads,,,
  09/05/1886,,,37,-76,           chesapeake bay,                     poti,chesapeake bay,36 59 45N,0001-08-27
  09/05/1886,,,38.9,-77,potomac river and navy yard washington dc,            washington dc,,,
   10/5/1886,,,30.6,41.7,     navy yard washington,                     poti,washington navy yard,38 52 24N,0001-12-10
   10/5/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  11/05/1886,,,,,,,,,
  11/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  12/05/1886,,,,,,,,,
  12/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   13/5/1886,,,,,,,,,
   13/5/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  14/05/1886,,,,,,,,,
  14/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  15/05/1886,,,,,,,,,
  15/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   16/5/1886,,,,,,,,,
   16/5/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  17/05/1886,,,,,,,,,
  17/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  18/05/1886,,,,,,,,,
  18/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  19/05/1886,,,,,,,,,
  19/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  20/05/1886,,,,,,,,,
  20/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   21/5/1886,,,,,,,,,
   21/5/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   22/5/1886,,,,,,,,,
   22/5/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  23/05/1886,,,,,,,,,
  23/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  24/05/1886,,,,,,,,,
  24/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  25/05/1886,,,,,,,,,
  25/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  26/05/1886,,,,,,,,,
  26/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  27/05/1886,,,,,,,,,
  27/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  28/05/1886,,,,,,,,,
  28/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  29/05/1886,,,,,,,,,
  29/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  30/05/1886,,,,,,,,,
  30/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  31/05/1886,,,,,,,,,
  31/05/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
    1/6/1886,,,,,,,,,
    1/6/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  02/01/1886,,,,,,,,,
  02/01/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  03/06/1886,,,,,,,,,
  03/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  04/06/1886,,,,,,,,,
  04/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  05/06/1886,,,,,,,,,
  05/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  06/06/1886,,,,,,,,,
  06/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  07/06/1886,,,,,,,,,
  07/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  08/06/1886,,,,,,,,,
  08/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  09/06/1886,,,,,,,,,
  09/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   10/6/1886,,,,,,,,,
   10/6/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  11/06/1886,,,,,,,,,
  11/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  12/06/1886,,,,,,,,,
  12/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  13/06/1886,,,,,,,,,
  13/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  14/06/1886,,,,,,,,,
  14/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  15/06/1886,,,,,,,,,
  15/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  16/06/1886,,,,,,,,,
  16/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  17/06/1886,,,,,,,,,
  17/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  18/06/1886,,,,,,,,,
  18/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  19/06/1886,,,,,,,,,
  19/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  20/06/1886,,,,,,,,,
  20/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  21/06/1886,,,,,,,,,
  21/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  22/06/1886,,,,,,,,,
  22/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  23/06/1886,,,,,,,,,
  23/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  24/06/1886,,,,,,,,,
  24/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  25/06/1886,,,,,,,,,
  25/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  26/06/1886,,,,,,,,,
  26/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  27/06/1886,,,,,,,,,
  27/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
  28/06/1886,,,,,,,,,
  28/06/1886,,,38.9,-77,  navy yard washington dc,            washington dc,washington navy yard,,
   29/6/1886,,,,,,,,,
   29/6/1886,,,37,-76,navy yard washington dc  chesapeake bay,           chesapeake bay,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,,,,,,,
  30/06/1886,,,37,-76,chesapeake bay  navy yard norfolk va,           chesapeake bay,,,
  01/07/1886,,,37,-76.3,       rappahannock light,                    wolfe,windmill point light virginia,,
  01/07/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  02/07/1886,,,,,,,,,
  02/07/1886,,,-43,147.8,drydock navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  03/07/1886,,,,,,,,,
  03/07/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  04/07/1886,,,,,,,,,
  04/07/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  05/07/1886,,,,,,,,,
  05/07/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  06/07/1886,,,,,,,,,
  06/07/1886,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy yard,,
  07/07/1886,,,,,,,,,
  07/07/1886,,,-43,147.8,navy yard norfolk va  at sea,              norfolk bay,norfolk navy yard,,
  08/07/1886,,,,,,,,,
  08/07/1886,   38 40 N,   73 56 W,,,                   at sea,,,,
  09/07/1886,,,,,,,,,
  09/07/1886,,,,,at sea  at woods holl mass,,,,
  10/07/1886,,,,,,,,,
  10/07/1886,,,,,          woods holl mass,,,,
  11/07/1886,,,,,,,,,
  11/07/1886,,,,,          woods holl mass,,,,
  12/07/1886,,,,,,,,,
  12/07/1886,,,,,          woods holl mass,,,,
  13/07/1886,,,,,,,,,
  13/07/1886,,,,,          woods holl mass,,,,
  14/07/1886,,,,,,,,,
  14/07/1886,,,,,  woods holl mass  at sea,,,,
  15/07/1886,,,,,,,,,
  15/07/1886,   39 46 N,   70 29 W,,,                   at sea,,,,
  16/07/1886,,,,,,,,,
  16/07/1886,   39 36 N,   70 50 W,,,                   at sea,,,,
  17/07/1886,,,,,,,,,
  17/07/1886,   39 42 N,   71 16 W,,,                   at sea,,,,
  18/07/1886,,,,,,,,,
  18/07/1886,,,,,  at sea  woods holl mass,,,,
  19/07/1886,,,56.4,-5.5,               woods holl,                     oban,woods hole massachusetts,41 31 36N,0001-11-26
  19/07/1886,,,,,          woods holl mass,,,,
  20/07/1886,,,,,,,,,
  20/07/1886,,,,,          woods holl mass,,,,
  21/07/1886,,,,,,,,,
  21/07/1886,,,,,          woods holl mass,,,,
  22/07/1886,,,,,,,,,
  22/07/1886,,,,,          woods holl mass,,,,
   23/7/1886,,,,,,,,,
   23/7/1886,,,,,          woods holl mass,,,,
   24/7/1886,,,,,,,,,
   24/7/1886,,,,,          woods holl mass,,,,
  25/07/1886,,,,,,,,,
  25/07/1886,,,,,          woods holl mass,,,,
  26/07/1886,,,,,,,,,
  26/07/1886,,,,,          woods holl mass,,,,
  27/07/1886,,,,,,,,,
  27/07/1886,,,,,          woods holl mass,,,,
  28/07/1886,,,,,,,,,
  28/07/1886,,,,,          woods holl mass,,,,
  29/07/1886,,,,,,,,,
  29/07/1886,,,,,          woods holl mass,,,,
  30/07/1886,,,,,,,,,
  30/07/1886,,,,,          woods holl mass,,,,
  31/07/1886,,,,,,,,,
  31/07/1886,,,,,          woods holl mass,,,,
  01/08/1886,,,,,,,,,
  01/08/1886,,,,,  woods holl mass  at sea,,,,
  02/08/1886,,,,,,,,,
  02/08/1886,   40 26 N,   66 19 W,,,                   at sea,,,,
  03/08/1886,,,,,,,,,
  03/08/1886,   41 26 N,   63 29 W,,,                   at sea,,,,
  04/08/1886,,,,,,,,,
  04/08/1886,   41 48 N,   62 51 W,,,                   at sea,,,,
  05/08/1886,,,,,,,,,
  05/08/1886,   43 32 N,   58 59 W,,,                   at sea,,,,
  06/08/1886,,,,,,,,,
  06/08/1886,   44 01 N,   55 36 W,,,                   at sea,,,,
  07/08/1886,,,,,,,,,
  07/08/1886,   44 45 N,   50 25 W,,,                   at sea,,,,
  08/08/1886,,,,,,,,,
  08/08/1886,   45 03 N,   46 15 W,,,                albatross,,,,
  09/08/1886,,,,,,,,,
  09/08/1886,   45 20 N,   42 14 W,,,                   at sea,,,,
  10/08/1886,,,,,,,,,
  10/08/1886,   46 40 N,   44 39 W,,,                   at sea,,,,
  11/08/1886,,,,,,,,,
  11/08/1886,   47 41 N,   47 28 W,,,                   at sea,,,,
  12/08/1886,,,,,,,,,
  12/08/1886,   47 12 N,   50 56 W,47.5,-52.7,      at sea  st johns nf,                st john`s,north atlantic,,
   13/8/1886,,,,,,,,,
   13/8/1886,0,0,47.5,-52.7,              st johns nf,                st john`s,,,
  14/08/1886,,,,,,,,,
  14/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  15/08/1886,,,,,,,,,
  15/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  16/08/1886,,,,,,,,,
  16/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  17/08/1886,,,,,,,,,
  17/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  18/08/1886,,,,,,,,,
  18/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  19/08/1886,,,,,,,,,
  19/08/1886,,,47.5,-52.7,              st johns nf,                st john`s,,,
  20/08/1886,,,,,,,,,
  20/08/1886,   45 17 N,   52 43 W,47.5,-52.7,              st johns nf,                st john`s,north atlantic,,
  21/08/1886,,,,,,,,,
  21/08/1886,   45 00 N,   55 36 W,,,                   at sea,,,,
  22/08/1886,,,,,,,,,
  22/08/1886,   44 00 N,   58 51 W,,,                   at sea,,,,
  23/08/1886,,,,,,,,,
  23/08/1886,   42 50 N,   60 59 W,,,                   at sea,,,,
  24/08/1886,,,,,,,,,
  24/08/1886,   41 42 N,   63 15 W,,,                   at sea,,,,
  25/08/1886,,,,,,,,,
  25/08/1886,   41 55 N,   63 36 W,,,                   at sea,,,,
