  01/01/1911,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  02/01/1911,,,,,,,,,
  02/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  03/01/1911,,,,,,,,,
  03/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  04/01/1911,,,,,,,,,
  04/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  05/01/1911,,,,,,,,,
  05/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  06/01/1911,,,,,,,,,
  06/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  07/01/1911,,,,,,,,,
  07/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  08/01/1911,,,,,,,,,
  08/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  09/01/1911,,,,,,,,,
  09/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  10/01/1911,,,,,,,,,
  10/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  11/01/1911,,,,,,,,,
  11/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  12/01/1911,,,,,,,,,
  12/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  13/01/1911,,,,,,,,,
  13/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  14/01/1911,,,,,,,,,
  14/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  15/01/1911,,,,,,,,,
  15/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  16/01/1911,,,,,,,,,
  16/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  17/01/1911,,,,,,,,,
  17/01/1911,,,22.4,114.2,     san diego california,                     tolo,san diego california,32 42 54N,117 09 45W
  18/01/1911,,,,,,,,,
  18/01/1911,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  19/01/1911,,,,,,,,,
  19/01/1911,,,,,,,,,
  19/01/1911,,,,,,,,,
  19/01/1911,,,22.4,114.2,pt loma lighthouse bearing ese 34 e distant 6 miles,                     tolo,new point loma light,32.6651N,117.24249W
  20/01/1911,,,32.7,-117.2,                san diego,                san diego,,,
  20/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  21/01/1911,,,,,,,,,
  21/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  22/01/1911,,,,,,,,,
  22/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  23/01/1911,,,,,,,,,
  23/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  24/01/1911,,,,,,,,,
  24/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  25/01/1911,,,,,,,,,
  25/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  26/01/1911,,,,,,,,,
  26/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  27/01/1911,,,,,,,,,
  27/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  28/01/1911,,,,,,,,,
  28/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  29/01/1911,,,,,,,,,
  29/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  30/01/1911,,,,,,,,,
  30/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  31/01/1911,,,,,,,,,
  31/01/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  01/02/1911,,,,,,,,,
  01/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  02/02/1911,,,,,,,,,
  02/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  03/02/1911,,,,,,,,,
  03/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  04/02/1911,,,,,,,,,
  04/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  05/02/1911,,,,,,,,,
  05/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  06/02/1911,,,,,,,,,
  06/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  07/02/1911,,,,,,,,,
  07/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  08/02/1911,,,,,,,,,
  08/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  09/02/1911,,,,,,,,,
  09/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  10/02/1911,,,,,,,,,
  10/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  11/02/1911,,,,,,,,,
  11/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  12/02/1911,,,,,,,,,
  12/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  13/02/1911,,,,,,,,,
  13/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  14/02/1911,,,,,,,,,
  14/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  15/02/1911,,,,,,,,,
  15/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  16/02/1911,,,,,,,,,
  16/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  17/02/1911,,,,,,,,,
  17/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  18/02/1911,,,,,,,,,
  18/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  19/02/1911,,,,,,,,,
  19/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  20/02/1911,,,,,,,,,
  20/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  21/02/1911,,,,,,,,,
  21/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  22/02/1911,,,,,,,,,
  22/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  23/02/1911,,,,,,,,,
  23/02/1911,,,33.7,-118.3,outer harbor san pedro california,          san pedro calif,,,
  24/02/1911,,,,,,,,,
  24/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  25/02/1911,,,,,,,,,
  25/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  26/02/1911,,,,,,,,,
  26/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  27/02/1911,,,,,,,,,
  27/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  28/02/1911,,,,,,,,,
  28/02/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  01/03/1911,,,,,,,,,
  01/03/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  02/03/1911,,,,,,,,,
  02/03/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  03/03/1911,,,,,,,,,
  03/03/1911,,,32.7,-117.2,     san diego california,            san diego usa,,,
  04/03/1911,,,,,,,,,
  04/03/1911,     34 17,    120 25,30.5,47.9,a sea santa barbara channel,                    basra,santa barbara channel,34 14 31N,119 53 24W
  05/03/1911,,,,,,,,,
  05/03/1911,     36 42,    122 03,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  06/03/1911,,,43.1,16.7,          monterey harbor,                     hvar,monterey bay,36 48N,121 54W
  06/03/1911,     36 48,    122 05,-8.7,115.2,      monterey california,                     bali,monterey bay,,
  07/03/1911,,,,,,,,,
  07/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  08/03/1911,,,,,,,,,
  08/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  09/03/1911,,,,,,,,,
  09/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  10/03/1911,,,,,,,,,
  10/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  11/03/1911,,,,,,,,,
  11/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  12/03/1911,,,,,,,,,
  12/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  13/03/1911,,,,,,,,,
  13/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  14/03/1911,,,,,,,,,
  14/03/1911,,,52.9,158.7,   mare island california,           three brothers,mare island,38.095254N,122.278004W
  15/03/1911,,,,,,,,,
  15/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  16/03/1911,,,,,,,,,
  16/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  17/03/1911,,,,,,,,,
  17/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  18/03/1911,,,,,,,,,
  18/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  19/03/1911,,,,,,,,,
  19/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  20/03/1911,,,,,,,,,
  20/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  21/03/1911,,,,,,,,,
  21/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  22/03/1911,,,,,,,,,
  22/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  23/03/1911,,,,,,,,,
  23/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  24/03/1911,,,,,,,,,
  24/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  25/03/1911,,,,,,,,,
  25/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  26/03/1911,,,,,,,,,
  26/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  27/03/1911,,,,,,,,,
  27/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  28/03/1911,,,,,,,,,
  28/03/1911,,,37.8,-122.3,     sausalito california,                sausalito,,,
  29/03/1911,,,,,,,,,
  29/03/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  30/03/1911,,,,,,,,,
  30/03/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  31/03/1911,,,,,,,,,
  31/03/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  01/04/1911,,,,,,,,,
  01/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  02/04/1911,,,,,,,,,
  02/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  03/04/1911,,,,,,,,,
  03/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  04/04/1911,,,,,,,,,
  04/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  05/04/1911,,,,,,,,,
  05/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  06/04/1911,,,,,,,,,
  06/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  07/04/1911,,,,,,,,,
  07/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  08/04/1911,,,,,,,,,
  08/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  09/04/1911,,,,,,,,,
  09/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  10/04/1911,,,,,,,,,
  10/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  11/04/1911,,,,,,,,,
  11/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  12/04/1911,,,,,,,,,
  12/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  13/04/1911,,,,,,,,,
  13/04/1911,,,37.8,-122.3,       oakland california,                  oakland,,,
  14/04/1911,,,,,,,,,
