  01/01/1921,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  23/02/1921,,,37.8,-122.4,stood across san francisco bay to alameda,        san francisco bay,,,
  23/02/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  24/02/1921,,,52.1,114.2,various courses in to sausalito harbor,                     suva,san francisco bay,,
  24/02/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  25/02/1921,,,,,,,,,
  25/02/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  26/02/1921,,,,,,,,,
  26/02/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  27/02/1921,,,,,,,,,
  27/02/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,,,,,,,
  28/02/1921,,,37.8,-122.3,     sausalito california,                sausalito,,,
  01/03/1921,,,,,,,,,
  01/03/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  02/03/1921,,,37.8,-122.4,stood across san francisco bay to city wharf oakland cal,        san francisco bay,,,
  02/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  03/03/1921,,,37.8,-122.3,unmoored ship from city wharf oakland cal and stood down stream to moores ship yard oakland cal,                  oakland,,,
  03/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  04/03/1921,,,,,,,,,
  04/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  05/03/1921,,,,,,,,,
  05/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  06/03/1921,,,,,,,,,
  06/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  07/03/1921,,,,,,,,,
  07/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  08/03/1921,,,,,,,,,
  08/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  09/03/1921,,,,,,,,,
  09/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  10/03/1921,,,,,,,,,
  10/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  11/03/1921,,,,,,,,,
  11/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  12/03/1921,,,,,,,,,
  12/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  13/03/1921,,,,,,,,,
  13/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  14/03/1921,,,,,,,,,
  14/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  15/03/1921,,,,,,,,,
  15/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  16/03/1921,,,,,,,,,
  16/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  17/03/1921,,,,,,,,,
  17/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  18/03/1921,,,,,,,,,
  18/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  19/03/1921,,,,,,,,,
  19/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  20/03/1921,,,,,,,,,
  20/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  21/03/1921,,,,,,,,,
  21/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  22/03/1921,,,,,,,,,
  22/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  23/03/1921,,,,,,,,,
  23/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  24/03/1921,,,,,,,,,
  24/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  25/03/1921,,,,,,,,,
  25/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  26/03/1921,,,,,,,,,
  26/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  27/03/1921,,,,,,,,,
  27/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  28/03/1921,,,,,,,,,
  28/03/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  29/03/1921,,,,,,,,,
  29/03/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  30/03/1921,,,,,,,,,
  30/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,,,,,,,
  31/03/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  01/04/1921,,,,,,,,,
  01/04/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  02/04/1921,,,,,,,,,
  02/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  03/04/1921,,,,,,,,,
  03/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  04/04/1921,,,,,,,,,
  04/04/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  05/04/1921,,,,,,,,,
  05/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  06/04/1921,,,,,,,,,
  06/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  07/04/1921,,,,,,,,,
  07/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  08/04/1921,,,,,,,,,
  08/04/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  09/04/1921,,,,,,,,,
  09/04/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  10/04/1921,,,,,,,,,
  10/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  11/04/1921,,,,,,,,,
  11/04/1921,,,37.8,-122.3,       oakland california,                  oakland,,,
  12/04/1921,,,,,,,,,
  12/04/1921,,,37.8,-122.3,              oakland cal,                  oakland,,,
  13/04/1921,,,,,,,,,
  13/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
  14/04/1921,,,,,,,,,
  14/04/1921,,,37.8,-122.3,            oakland calif,                  oakland,,,
