  01/01/1902,        NA,        NA_2,37.8,-122.3,     sansalito california,                sausalito,h,i,j
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,,,,,,,
  18/07/1901,,,47.6,-122.6,     bremerton washington,                bremerton,,,
