  01/01/1909,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  02/01/1909,,,,,,,,,
  02/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  03/01/1909,,,,,,,,,
  03/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  04/01/1909,,,,,,,,,
  04/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  05/01/1909,,,,,,,,,
  05/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  06/01/1909,,,,,,,,,
  06/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  07/01/1909,,,,,,,,,
  07/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  08/01/1909,,,,,,,,,
  08/01/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  09/01/1909,,,,,,,,,
  09/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  10/01/1909,,,,,,,,,
  10/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  11/01/1909,,,,,,,,,
  11/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  12/01/1909,,,,,,,,,
  12/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  13/01/1909,,,,,,,,,
  13/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  14/01/1909,,,,,,,,,
  14/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  15/01/1909,,,,,,,,,
  15/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  16/01/1909,,,,,,,,,
  16/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  17/01/1909,,,,,,,,,
  17/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  18/01/1909,,,,,,,,,
  18/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  19/01/1909,,,,,,,,,
  19/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  20/01/1909,,,,,,,,,
  20/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  21/01/1909,,,,,,,,,
  21/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  22/01/1909,,,,,,,,,
  22/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  23/01/1909,,,,,,,,,
  23/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  24/01/1909,,,,,,,,,
  24/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  25/01/1909,,,,,,,,,
  25/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  26/01/1909,,,,,,,,,
  26/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  27/01/1909,,,,,,,,,
  27/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  28/01/1909,,,,,,,,,
  28/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  29/01/1909,,,,,,,,,
  29/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  30/01/1909,,,,,,,,,
  30/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  31/01/1909,,,,,,,,,
  31/01/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  01/02/1909,,,,,,,,,
  01/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  02/02/1909,,,,,,,,,
  02/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  03/02/1909,,,,,,,,,
  03/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  04/02/1909,,,,,,,,,
  04/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  05/02/1909,,,,,,,,,
  05/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  06/02/1909,,,,,,,,,
  06/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  07/02/1909,,,,,,,,,
  07/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  08/02/1909,,,,,,,,,
  08/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  09/02/1909,,,,,,,,,
  09/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  10/02/1909,,,,,,,,,
  10/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  11/02/1909,,,,,,,,,
  11/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  12/02/1909,,,,,,,,,
  12/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  13/02/1909,,,,,,,,,
  13/02/1909,,,37.8,-122.3,     sansalito california,                sausalito,,,
  14/02/1909,,,,,,,,,
  14/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  15/02/1909,,,,,,,,,
  15/02/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  16/02/1909,,,,,,,,,
  16/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  17/02/1909,,,,,,,,,
  17/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  18/02/1909,,,,,,,,,
  18/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  19/02/1909,,,,,,,,,
  19/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  20/02/1909,,,,,,,,,
  20/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  21/02/1909,,,,,,,,,
  21/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  22/02/1909,,,,,,,,,
  22/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  23/02/1909,,,,,,,,,
  23/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  24/02/1909,,,,,,,,,
  24/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  25/02/1909,,,,,,,,,
  25/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  26/02/1909,,,,,,,,,
  26/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  27/02/1909,,,,,,,,,
  27/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  28/02/1909,,,,,,,,,
  28/02/1909,,,37.8,-122.3,       oakland california,                  oakland,,,
  01/03/1909,,,,,,,,,
  01/03/1909,,,37.8,-122.3,   mare island california,                sausalito,mare island,38.095254N,2019-11-06T00:00:00
  02/03/1909,,,,,,,,,
  02/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  03/03/1909,,,,,,,,,
  03/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  04/03/1909,,,,,,,,,
  04/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  05/03/1909,,,,,,,,,
  05/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  06/03/1909,,,,,,,,,
  06/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  07/03/1909,,,,,,,,,
  07/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  08/03/1909,,,,,,,,,
  08/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  09/03/1909,,,,,,,,,
  09/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  10/03/1909,,,,,,,,,
  10/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  11/03/1909,,,,,,,,,
  11/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  12/03/1909,,,,,,,,,
  12/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  13/03/1909,,,,,,,,,
  13/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  14/03/1909,,,,,,,,,
  14/03/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  15/03/1909,,,,,,,,,
  15/03/1909,,,,,   mare island california,,,,
  16/03/1909,,,,,,,,,
  16/03/1909,,,,,   mare island california,,,,
  17/03/1909,,,,,,,,,
  17/03/1909,,,,,   mare island california,,,,
  18/03/1909,,,,,,,,,
  18/03/1909,,,,,   mare island california,,,,
  19/03/1909,,,,,,,,,
  19/03/1909,,,,,   mare island california,,,,
  20/03/1909,,,,,,,,,
  20/03/1909,,,,,   mare island california,,,,
  21/03/1909,,,,,,,,,
  21/03/1909,,,,,   mare island california,,,,
  22/03/1909,,,,,,,,,
  22/03/1909,,,,,   mare island california,,,,
  23/03/1909,,,,,,,,,
  23/03/1909,,,,,   mare island california,,,,
  24/03/1909,,,,,,,,,
  24/03/1909,,,,,   mare island california,,,,
  25/03/1909,,,,,,,,,
  25/03/1909,,,,,   mare island california,,,,
  26/03/1909,,,,,,,,,
  26/03/1909,,,,,   mare island california,,,,
  27/03/1909,,,,,,,,,
  27/03/1909,,,,,   mare island california,,,,
  28/03/1909,,,,,,,,,
  28/03/1909,,,,,   mare island california,,,,
  29/03/1909,,,,,,,,,
  29/03/1909,,,,,   mare island california,,,,
  30/03/1909,,,,,,,,,
  30/03/1909,,,,,   mare island california,,,,
  31/03/1909,,,,,,,,,
  31/03/1909,,,38.1,-122.3,   mare island california,              mare island,,,
  01/04/1909,,,,,,,,,
  01/04/1909,,,,,   mare island california,,,,
  02/04/1909,,,,,,,,,
  02/04/1909,,,,,   mare island california,,,,
  03/04/1909,,,,,,,,,
  03/04/1909,,,,,   mare island california,,,,
  04/04/1909,,,,,,,,,
  04/04/1909,,,,,   mare island california,,,,
  05/04/1909,,,,,,,,,
  05/04/1909,,,,,   mare island california,,,,
  06/04/1909,,,,,,,,,
  06/04/1909,,,,,   mare island california,,,,
  07/04/1909,,,,,,,,,
  07/04/1909,,,,,   mare island california,,,,
  08/04/1909,,,,,,,,,
  08/04/1909,,,,,   mare island california,,,,
  09/04/1909,,,,,,,,,
  09/04/1909,,,,,   mare island california,,,,
  10/04/1909,,,,,,,,,
  10/04/1909,,,,,   mare island california,,,,
  11/04/1909,,,,,,,,,
  11/04/1909,,,,,   mare island california,,,,
  12/04/1909,,,,,,,,,
  12/04/1909,,,,,   mare island california,,,,
  13/04/1909,,,,,,,,,
  13/04/1909,,,,,   mare island california,,,,
  14/04/1909,,,,,,,,,
  14/04/1909,,,,,   mare island california,,,,
  15/04/1909,,,,,,,,,
  15/04/1909,,,,,   mare island california,,,,
  16/04/1909,,,,,,,,,
  16/04/1909,,,,,   mare island california,,,,
  17/04/1909,,,,,,,,,
  17/04/1909,,,,,   mare island california,,,,
  18/04/1909,,,,,,,,,
  18/04/1909,,,,,   mare island california,,,,
  19/04/1909,,,,,,,,,
  19/04/1909,,,,,   mare island california,,,,
  20/04/1909,,,,,,,,,
  20/04/1909,,,,,   mare island california,,,,
  21/04/1909,,,,,,,,,
  21/04/1909,,,,,   mare island california,,,,
  22/04/1909,,,,,,,,,
  22/04/1909,,,,,   mare island california,,,,
  23/04/1909,,,,,,,,,
  23/04/1909,,,,,   mare island california,,,,
  24/04/1909,,,,,,,,,
  24/04/1909,,,,,   mare island california,,,,
  25/04/1909,,,,,,,,,
  25/04/1909,,,,,   mare island california,,,,
  26/04/1909,,,,,,,,,
  26/04/1909,,,,,   mare island california,,,,
  27/04/1909,,,,,,,,,
  27/04/1909,,,,,   mare island california,,,,
  28/04/1909,,,,,,,,,
  28/04/1909,,,,,   mare island california,,,,
  29/04/1909,,,,,,,,,
  29/04/1909,,,,,   mare island california,,,,
  30/04/1909,,,,,,,,,
  30/04/1909,,,,,   mare island california,,,,
  01/05/1909,,,,,,,,,
  01/05/1909,,,,,   mare island california,,,,
  02/05/1909,,,,,,,,,
  02/05/1909,,,,,   mare island california,,,,
  03/05/1909,,,,,,,,,
  03/05/1909,,,,,   mare island california,,,,
  04/05/1909,,,,,,,,,
  04/05/1909,,,,,   mare island california,,,,
  05/05/1909,,,,,,,,,
  05/05/1909,,,,,   mare island california,,,,
  06/05/1909,,,,,,,,,
  06/05/1909,,,,,   mare island california,,,,
  07/05/1909,,,,,,,,,
  07/05/1909,,,,,   mare island california,,,,
  08/05/1909,,,,,,,,,
  08/05/1909,,,,,   mare island california,,,,
  09/05/1909,,,,,,,,,
  09/05/1909,,,,,   mare island california,,,,
  10/05/1909,,,,,,,,,
  10/05/1909,,,,,   mare island california,,,,
  11/05/1909,,,,,,,,,
  11/05/1909,,,,,   mare island california,,,,
  12/05/1909,,,,,,,,,
  12/05/1909,,,,,   mare island california,,,,
  13/05/1909,,,,,,,,,
  13/05/1909,,,,,   mare island california,,,,
  14/05/1909,,,,,,,,,
  14/05/1909,,,,,   mare island california,,,,
  15/05/1909,,,,,,,,,
  15/05/1909,,,,,   mare island california,,,,
  16/05/1909,,,,,,,,,
  16/05/1909,,,,,   mare island california,,,,
  17/05/1909,,,,,,,,,
  17/05/1909,,,,,   mare island california,,,,
  18/05/1909,,,,,,,,,
  18/05/1909,,,,,   mare island california,,,,
  19/05/1909,,,,,,,,,
  19/05/1909,,,,,   mare island california,,,,
  20/05/1909,,,,,,,,,
  20/05/1909,,,,,   mare island california,,,,
  21/05/1909,,,,,,,,,
  21/05/1909,,,,,   mare island california,,,,
  22/05/1909,,,,,,,,,
  22/05/1909,,,,,   mare island california,,,,
  23/05/1909,,,,,,,,,
  23/05/1909,,,,,   mare island california,,,,
  24/05/1909,,,,,,,,,
  24/05/1909,,,,,   mare island california,,,,
  25/05/1909,,,,,,,,,
  25/05/1909,,,,,   mare island california,,,,
  26/05/1909,,,,,,,,,
  26/05/1909,,,,,   mare island california,,,,
  27/05/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  27/05/1909,,,37.8,-122.4, san francisco california,        san francisco bay,,,
  28/05/1909,,,,,,,,,
  28/05/1909,,,37.8,-122.4, san francisco california,        san francisco bay,,,
  29/05/1909,,,,,,,,,
  29/05/1909,,,37.8,-122.4, san francisco california,        san francisco bay,,,
  30/05/1909,,,,,,,,,
  30/05/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  31/05/1909,,,,,,,,,
  31/05/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  01/06/1909,,,,,,,,,
  01/06/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  02/06/1909,,,,,,,,,
  02/06/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  03/06/1909,,,,,,,,,
  03/06/1909,,,37.8,-122.3,     sausalito california,                sausalito,,,
  04/06/1909,,,,,,,,,
  04/06/1909,     38 35,    123 55,,,,,north pacific,,
  05/06/1909,,,,,,,,,
  05/06/1909,     38 31,  124 47 W,,,,,north pacific,,
  06/06/1909,,,,,,,,,
  06/06/1909,   38 19 N,  125 38 W,,,,,north pacific,,
  07/06/1909,,,,,,,,,
  07/06/1909,   39 27 N,  126 34 W,,,,,north pacific,,
  08/06/1909,,,,,,,,,
  08/06/1909,   41 16 N,  126 44 W,,,,,north pacific,,
  09/06/1909,,,,,,,,,
  09/06/1909,   43 00 N,  129 23 W,,,,,north pacific,,
  10/06/1909,,,,,,,,,
  10/06/1909,   46 13 N,  130 34 W,,,,,north pacific,,
  11/06/1909,,,,,,,,,
  11/06/1909,   49 19 N,  131 20 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  12/06/1909,,,,,,,,,
  12/06/1909,     52 29,    133 29,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  13/06/1909,,,,,,,,,
  13/06/1909,   55 29 N,  134 38 W,56.2,-3,hazy id ene 18 e 14 miles nw 14 n mag,                    forth,north pacific,,
  14/06/1909,,,,,,,hazy islands,55 53N,2018-03-06T01:34:00
  14/06/1909,,,57,-135.4,             sitka alaska,                    sitka,,,
  15/06/1909,,,,,,,,,
  15/06/1909,,,57,-135.4,             sitka alaska,                    sitka,,,
  16/06/1909,,,,,,,,,
  16/06/1909,   57 50 N,  137 20 W,55.3,-159.9,cape edgecumbe w 42 mi dist,               cape wedge,north pacific,,
  17/06/1909,,,,,,,,,
  17/06/1909,   59 30 N,  140 23 W,54.1,-165.8,           yakutat alaska,                   akutan,yakutat bay,59 43 54N,2017-11-14T01:39:00
  18/06/1909,,,,,,,,,
  18/06/1909,     59 15,  143 22 W,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,57N,2020-04-07T00:00:00
  19/06/1909,,,,,,,,,
  19/06/1909,   58 26 N,  149 57 W,,,,,gulf of alaska,,
  20/06/1909,,,,,,,,,
  20/06/1909,,,56.2,-3,st paul roadstead rodiak island cruising in sight of land,                    forth,kodiak island,57 28N,2018-01-02T01:53:00
  21/06/1909,,,,,,,,,
  21/06/1909,,,64.3,-172.9,west end sitkinak island sw 12 w 5 mi cruising in sight of land,                    kivak,sitkinak island,56 32 53N,2018-02-20T01:54:00
  22/06/1909,,,,,,,,,
  22/06/1909,     56 41,    155 07,56.2,-3,north end chirikof id bg sw 12 miles cruising in sight of land,                    forth,chirikof island,55 49 30N,2017-11-14T01:55:00
  23/06/1909,,,,,,,,,
  23/06/1909,,,,,,,,,
  23/06/1909,,,,,,,,,
  23/06/1909,,,,,,,,,
  23/06/1909,,,,,,,,,
  23/06/1909,     56 28,    155 47,-8.7,115.2,s tangent aliksennit island sw 14 w 17 miles cruising in sight of land,                     bali,semidi islands,56 03 43N,2018-07-17T01:56:00
  24/06/1909,,,,,,,,,
  24/06/1909,,,55.9,-3,              simcumof id,             twin islands,semidi islands,,
  25/06/1909,,,,,,,,,
  25/06/1909,,,55.3,-159.9,               cape wedge,               cape wedge,,,
  26/06/1909,,,,,,,,,
  26/06/1909,,,52.8,173.9,sanborn harbor nagai island alaska,             alaid island,nagai island,55 05N,2017-07-11T00:00:00
  27/06/1909,,,,,,,,,
  27/06/1909,,,35.7,-0.6,sanborn harbor nagai island alaska,                     oran,nagai island,,
  28/06/1909,,,,,,,,,
  28/06/1909,,,55.4,-161.5,cape tolstoiwnw 12 w 50 miles cruising in sight of land,             cape tolstoi,,,
  29/06/1909,,,,,,,,,
  29/06/1909,,,43.1,16.7,     dolgoi harbor alaska,                     hvar,dolgoi island,55 07 28N,2018-04-03T00:00:00
  30/06/1909,,,,,,,,,
