  01/01/1902,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  18/07/1903,,,53.9,-166.5,at sea enroute to dutch harbor,             dutch harbor,gulf of the farallones,37.7504857N,122.7516535W
  18/07/1903,,,,,,,,,
  18/07/1903,   39 04 N,  125 13 W,53.9,-166.5,at sea enroute to dutch harbor,             dutch harbor,north pacific,,
  19/07/1903,,,,,,,,,
  19/07/1903,   41 22 N,  128 38 W,53.9,-166.5,                      8pm,             dutch harbor,north pacific,,
  20/07/1903,,,,,,,,,
  20/07/1903,   43 18 N,  131 40 W,53.9,-166.5,                      8pm,             dutch harbor,north pacific,,
  21/07/1903,,,,,,,,,
  21/07/1903,   44 41 N,  134 42 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  22/07/1903,,,,,,,,,
  22/07/1903,   46 15 N,  137 55 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  23/07/1903,,,,,,,,,
  23/07/1903,   47 52 N,  141 33 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  24/07/1903,,,,,,,,,
  24/07/1903,,,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  24/07/1903,,,,,,,,,
  24/07/1903,,,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  25/07/1903,,,,,,,,,
  25/07/1903,   49 07 N,  145 02 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  25/07/1903,,,,,,,,,
  25/07/1903,   50 53 N,  149 44 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  26/07/1903,,,,,,,,,
  26/07/1903,   51 52 N,  155 16 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  27/07/1903,,,,,,,,,
  27/07/1903,   52 36 N,  160 25 W,53.9,-166.5,  enroute to dutch harbor,             dutch harbor,north pacific,,
  28/07/1903,,,,,,,,,
  28/07/1903,,,53.9,-166.5,enroute to dutch harbor and at anchor,             dutch harbor,,,
  29/07/1903,,,53.9,-166.5,from 250 steered various courses comdg officer at the conn standing into dutch harbor until 315 when anchored with stbd anchor in 18 fathoms of water with 45 fathoms of chain,             dutch harbor,,,
  29/07/1903,,,53.9,-166.5,alongside nac co wharf dutch harbor,             dutch harbor,,,
  30/07/1903,,,,,,,,,
  30/07/1903,,,53.9,-166.5,alongside nacc wharf and at anchor dutch harbor alaska,             dutch harbor,,,
  31/07/1903,,,,,,,,,
  31/07/1903,,,53.9,-166.5,at anchor dutch harbor alaska,             dutch harbor,,,
  01/08/1903,,,,,,,,,
  01/08/1903,,,53.9,-166.5,at anchor dutch harbor alaska,             dutch harbor,,,
  02/08/1903,,,,,,,,,
  02/08/1903,,,53.9,-166.5,at anchor dutch harbor alaska,             dutch harbor,,,
  03/08/1903,,,,,,,,,
  03/08/1903,,,53.9,-166.5,at anchor dutch harbor alaska,             dutch harbor,,,
  04/08/1903,,,,,,,,,
  04/08/1903,,,53.9,-166.5,at anchor dutch harbor alaska,             dutch harbor,,,
  05/08/1903,,,,,,,,,
  05/08/1903,   53 56 N,  166 24 W,53.9,-166.5,at anchor dutch harbor and enroute to bremerton wash,             dutch harbor,,,
  06/08/1903,,,55,-1.5,took departure at 855 cape morgan bearing north psc distant 1 34 miles pl reading 171,                    t i c,unalga island,53 58 35N,166 08 39W
  06/08/1903,,,47.6,-122.6,enroute to bremerton wash,                bremerton,north pacific,,
  06/08/1903,,,,,,,,,
  06/08/1903,   53 33 N,  159 33 W,47.6,-122.6,enroute to bremerton wash,                bremerton,north pacific,,
  07/08/1903,,,,,,,,,
  07/08/1903,,,47.6,-122.6,at sea enroute to bremerton wash,                bremerton,north pacific,,
  07/08/1903,,,,,,,,,
  07/08/1903,   53 28 N,  155 25 W,47.6,-122.6,                      8pm,                bremerton,north pacific,,
  08/08/1903,,,,,,,,,
  08/08/1903,,,,,,,,,
  08/08/1903,,,,,,,,,
  08/08/1903,   53 06 N,  149 25 W,47.6,-122.6,at sea enroute to bremerton wash,                bremerton,north pacific,,
  09/08/1903,,,,,,,,,
  09/08/1903,   52 24 N,  143 26 W,47.6,-122.6,                      8pm,                bremerton,north pacific,,
  10/08/1903,,,,,,,,,
  10/08/1903,,,,,,,,,
  10/08/1903,,,,,,,,,
  10/08/1903,   51 30 N,  137 30 W,47.6,-122.6,                      8pm,                bremerton,north pacific,,
  11/08/1903,,,,,,,,,
  11/08/1903,   50 34 N,  131 52 W,47.6,-122.6,                      8am,                bremerton,north pacific,,
  12/08/1903,,,,,,,,,
  12/08/1903,,,,,,,,,
  12/08/1903,,,,,,,,,
  12/08/1903,   48 58 N,  126 28 W,47.6,-122.6,at sea enroute to bremerton wash,                bremerton,north pacific,,
  13/08/1903,,,,,,,,,
  13/08/1903,,,,,,,,,
  13/08/1903,,,,,,,,,
  13/08/1903,,,48.2,-123.6,entering juan defuca strait and at buoy bremerton wash,      juan de fuca strait,,,
  14/08/1903,     48 11,    123 11,4.8,103.4,at 1207 moored with port chain to buoy off puget sound naval station bremerton wash,               race rocks,puget sound navy yard,47.5585N,122.6442W
  14/08/1903,,,47.6,-122.6,at buoy puget sound bremerton wash,                bremerton,,,
  15/08/1903,,,,,,,,,
  15/08/1903,,,47.6,-122.6,at buoy navy yard bremerton wash  enroute to astoria,                bremerton,,,
  16/08/1903,     48 30,    123 06,29.9,32.6,steered various course until 345 set course w 58on psc pat log reading 29 and point no point bore on port beam distant one mile,                   port t,strait of juan de fuca,48 12 00N,123 34 22W
  16/08/1903,,,46.2,-123.8,enroute to astoria  at anchor astoria oregon,                  astoria,,,
  17/08/1903,     47 67,    124 33,55,-1.5,at 500 destruction island light bore abeam distant 66 miles,                     bone,north pacific,,
  17/08/1903,,,46.2,-123.8,    at anchor off astoria,                  astoria,,,
  17/08/1903,,,,,,,,,
  17/08/1903,,,46.2,-123.8,at anchor off astoria oregon,                  astoria,,,
  18/08/1903,,,,,,,,,
  18/08/1903,,,46.2,-123.8,at anchor off astoria oregon,                  astoria,,,
  19/08/1903,,,,,,,,,
  19/08/1903,,,46.2,-123.8,at anchor off astoria oregon,                  astoria,,,
  20/08/1903,,,,,,,,,
  20/08/1903,,,46.2,-123.8,at anchor off astoria oregon,                  astoria,,,
  21/08/1903,,,,,,,,,
  21/08/1903,,,46.2,-123.8,at anchor off astoria oregon,                  astoria,,,
  22/08/1903,,,,,,,,,
  22/08/1903,,,50.5,-2.4,at anchor astoria oregon going up columbia river  at anchor portland oregon,                 portland,portland oregon,45 31 12N,122 40 55W
  23/08/1903,     45 57,    122 72,6.9,79.8,standing up columbia river under conn of pilot until 530 when anchored in 9 fathoms of water and veered to 30 fathoms on starboard chain,                  columbo,portland oregon,,
  23/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  24/08/1903,,,,,,,,,
  24/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  25/08/1903,,,,,,,,,
  25/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  26/08/1903,,,,,,,,,
  26/08/1903,,,50.5,-2.4,          portland oregon,                 portland,portland oregon,,
  27/08/1903,,,,,,,,,
  27/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  28/08/1903,,,,,,,,,
  28/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  29/08/1903,,,,,,,,,
  29/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  30/08/1903,,,,,,,,,
  31/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  31/08/1903,,,,,,,,,
  31/08/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  01/09/1903,,,,,,,,,
  01/09/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  02/09/1903,,,,,,,,,
  02/09/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  03/09/1903,,,,,,,,,
  03/09/1903,,,50.5,-2.4,at anchor portland oregon,                 portland,portland oregon,,
  04/09/1903,,,,,,,,,
  04/09/1903,,,47.6,-122.6,at anchor portland oregon  enroute to bremerton wash,                bremerton,portland oregon,,
  05/09/1903,     46 26,    124 02,54.2,-165.9,at 552 took departure north head light house bearing n 47oe psc distant 3 12 miles pl reading 734,               north head,north pacific,,
  05/09/1903,,,47.6,-122.6,at sea enroute to bremerton wash and at buoy,                bremerton,strait of juan de fuca,,
  06/09/1903,,,,,,,,,
  06/09/1903,,,47.6,-122.6,at buoy off bremerton washington,                bremerton,,,
  07/09/1903,,,,,,,,,
  07/09/1903,,,47.6,-122.6,at bouy off bremerton washington,                bremerton,,,
  08/09/1903,,,,,,,,,
  08/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  09/09/1903,,,,,,,,,
  09/09/1903,,,47.6,-122.6,at buoy off bremerton washington,                bremerton,,,
  10/09/1903,,,,,,,,,
  10/09/1903,,,47.6,-122.6,at buoy off bremerton washinhton,                bremerton,,,
  11/09/1903,,,,,,,,,
  11/09/1903,,,47.6,-122.6,at buoy off bremerton washington,                bremerton,,,
  12/09/1903,,,,,,,,,
  12/09/1903,,,47.6,-122.6,at buoy of bremerton washington,                bremerton,,,
  13/09/1903,,,,,,,,,
  13/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  14/09/1903,,,,,,,,,
  14/09/1903,,,47.6,-122.6,at buoy off bremerton wash,                bremerton,,,
  15/09/1903,,,,,,,,,
  15/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  16/09/1903,,,,,,,,,
  16/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  17/09/1903,,,,,,,,,
  17/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  18/09/1903,,,,,,,,,
  18/09/1903,,,47.6,-122.6,at buoy off bremerton wash,                bremerton,,,
  19/09/1903,,,,,,,,,
  19/09/1903,,,47.6,-122.6,at bouy off bremerton wash,                bremerton,,,
  20/09/1903,,,,,,,,,
  20/09/1903,,,47.6,-122.6,at buoy off bremerton wash,                bremerton,,,
  21/09/1903,,,,,,,,,
  21/09/1903,,,47.6,-122.6,alongside navy coal barge xi bermerton wash,                bremerton,,,
  22/09/1903,,,,,,,,,
  22/09/1903,,,47.6,-122.6,alongside navy coal barge xi bremerton wash and at buoy,                bremerton,,,
  23/09/1903,,,,,,,,,
  23/09/1903,,,47.6,-77,bremerton washington and underway,                bremerton,,,
  24/09/1903,,,,,steered s 84o w untill 200 when steered various courses heading into esquimalt harbour at 325 moored to buoy no 3 with port chain in 7 fathoms of water,,,,
  24/09/1903,,,54.2,-165.6, at buoy esquimalt harbor,              lost harbor,esquimalt harbour,48 26 00N,123 26 00W
  25/09/1903,,,,,,,,,
  25/09/1903,,,37.8,-122.4,at bouy esquimalt bc and enroute san francisco cal,        san francisco bay,esquimalt harbour,,
  26/09/1903,,,34.2,132.6,at 353 sighted race rock light house,               race rocks,strait of juan de fuca,,
  26/09/1903,   46 10 N,  124 59 W,37.8,-122.4,at sea enroute to san francisco cal,        san francisco bay,north pacific,,
  27/09/1903,,,,,,,,,
  27/09/1903,   42 01 N,  124 52 W,37.8,-122.4,at sea enroute to san francisco cal,        san francisco bay,north pacific,,
  28/09/1903,,,36.9,7.8,740 sighted humboldt light on the port beam,                   port t,punta gorda light,40.249433N,124.350220W
  28/09/1903,   38 35 N,  123 34 W,37.8,-122.4,at sea enroute to san francisco california,        san francisco bay,north pacific,,
  29/09/1903,,,12.8,45,     san francisco harbor,        san francisco bay,,,
  29/09/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  30/09/1903,,,,,,,,,
  30/09/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  01/10/1903,,,,,,,,,
  02/10/1903,,,37.8,-122.4,at anchor san francisco cal,        san francisco bay,,,
  02/10/1903,,,,,,,,,
  02/10/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  03/10/1903,,,,,,,,,
  03/10/1903,,,37.8,-122.4,at buoy san francisco california,        san francisco bay,,,
  04/10/1903,,,,,,,,,
  04/10/1903,   37 78 N,  122 41 W,37.8,-122.4,at anchor san francisco cal,        san francisco bay,,,
  05/10/1903,,,,,,,,,
  05/10/1903,   37 78 N,  122 41 W,37.8,-122.4,at buoy san francisco california,            san francisco,,,
  06/10/1903,,,,,,,,,
  06/10/1903,,,37.8,-122.4,at anchor san francisco cal,        san francisco bay,,,
  07/10/1903,,,,,,,,,
  07/10/1903,,,37.8,-122.4,at anchor san francisco cal,        san francisco bay,,,
  08/10/1903,,,,,,,,,
  08/10/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  09/10/1903,,,,,,,,,
  09/10/1903,   37 73 N,  122 41 W,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  10/10/1903,,,,,,,,,
  10/10/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  11/10/1903,,,,,,,,,
  11/10/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  12/10/1903,,,,,,,,,
  12/10/1903,,,37.8,-122.4,san franciso calif and underway,            san francisco,,,
  13/10/1903,,,,,,,,,
  13/10/1903,,,37.8,-122.4,at anchor san francisco california,        san francisco bay,,,
  14/10/1903,,,,,,,,,
