  01/01/1912,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  02/01/1912,,,,,,,,,
  02/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  03/01/1912,,,,,,,,,
  03/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  04/01/1912,,,,,,,,,
  04/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  05/01/1912,,,,,,,,,
  05/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  06/01/1912,,,,,,,,,
  06/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  07/01/1912,,,,,,,,,
  07/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  08/01/1912,,,,,,,,,
  08/01/1912,,,37.8,-122.3,     sausalito california,                sausalito,,,
  09/01/1912,,,,,,,,,
  09/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  10/01/1912,,,,,,,,,
  10/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  11/01/1912,,,,,,,,,
  11/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  12/01/1912,,,,,,,,,
  12/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  13/01/1912,,,,,,,,,
  13/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  14/01/1912,,,,,,,,,
  14/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  15/01/1912,,,,,,,,,
  15/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  16/01/1912,,,,,,,,,
  16/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  17/01/1912,,,,,,,,,
  17/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  18/01/1912,,,,,,,,,
  18/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  19/01/1912,,,,,,,,,
  19/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  20/01/1912,,,,,,,,,
  20/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  21/01/1912,,,,,,,,,
  21/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  22/01/1912,,,,,,,,,
  22/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  23/01/1912,,,,,,,,,
  23/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  24/01/1912,,,,,,,,,
  24/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  25/01/1912,,,,,,,,,
  25/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  26/01/1912,,,,,,,,,
  26/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  27/01/1912,,,,,,,,,
  27/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  28/01/1912,,,,,,,,,
  28/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  29/01/1912,,,,,,,,,
  29/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  30/01/1912,,,,,,,,,
  30/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  31/01/1912,,,,,,,,,
  31/01/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  01/02/1912,,,,,,,,,
  01/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  02/02/1912,,,,,,,,,
  02/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  03/02/1912,,,,,,,,,
  03/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  04/02/1912,,,,,,,,,
  04/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  05/02/1912,,,,,,,,,
  05/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  06/02/1912,,,,,,,,,
  06/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  07/02/1912,,,,,,,,,
  07/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  08/02/1912,,,,,,,,,
  08/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  09/02/1912,,,,,,,,,
  09/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
  10/02/1912,,,,,,,,,
  10/02/1912,,,37.8,-122.3,       oakland california,                  oakland,,,
