          NA,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  23/08/1891,,,56.2,-3,at anchor off 26th st north river,                    forth,north river hudson,,
  24/08/1891,,,,,,,,,
  24/08/1891,,,30.5,117.1,at anchor north river ny and making passage from ny to bar harbor me,                   anking,georges bank,41 12 36N,67 22 51.9W
  25/08/1891,,,,,,,,,
  25/08/1891,,,40.7,-74,at sea making passage from nyew york to bar harbor me,                 new york,gulf of maine,43N,68W
  26/08/1891,,,,,,,,,
  26/08/1891,,,56,117.1,at sea making passage from n y to bar harbor me,                   anking,gulf of maine,,
  27/08/1891,,,,,,,,,
  27/08/1891,,,31.9,98.7,at anchor off little duck isld me and bar harbor me,              duck island,great duck island maine,44 09 08N,68 14 55W
  28/08/1891,,,,,,,,,
  28/08/1891,,,43.1,16.7,  at anchor bar harbor me,                     hvar,bar harbor maine,44 23 9N,68 12 34W
  29/08/1891,,,,,,,,,
  29/08/1891,,,54.6,-6,at anchor bar harbor me underway and at anchor belfast me,                  belfast,penobscot bay,44 11 14N,68 55 16W
  30/08/1891,,,,,,,,,
  30/08/1891,,,54.6,-6,               belfast me,                  belfast,belfast maine,44 25 33N,69 0 42W
  31/08/1891,,,,,,,,,
  31/08/1891,,,54.6,-6,               belfast me,                  belfast,belfast maine,,
  01/09/1891,,,,,,,,,
  01/09/1891,,,54.6,-6,at anchor belfast me and underway and at anchor bath me,                  belfast,bath maine,43 54 59N,69 49 21W
  02/09/1891,,,,,,,,,
  02/09/1891,,,,,                  bath me,,,,
  03/09/1891,,,,,,,,,
  03/09/1891,,,50.5,-2.4,  bath me and portland me,                 portland,casco bay,43 38 00N,70 02 58W
  04/09/1891,,,50.5,-2.4,           portland maine,                 portland,portland maine,43 40N,70 16W
  04/09/1891,,,50.5,-2.4,    at anchor portland mc,                 portland,portland maine,,
  05/09/1891,,,,,,,,,
  05/09/1891,,,50.5,-2.4,              portland me,                 portland,portland maine,,
  06/09/1891,,,,,,,,,
  06/09/1891,,,50.5,-2.4,at anchor at portland me and underway,                 portland,portland maine,,
  07/09/1891,,,,,,,,,
  07/09/1891,   41 50 N,   69 50 W,,,                   at sea,,,,
  08/09/1891,,,,,,,,,
  08/09/1891,,,29.9,32.6,          bridgeport conn,                   port t,bridgeport connecticut,41 11 11N,73 11 44W
  09/09/1881,,,,,,,,,
  09/09/1881,,,29.9,32.6,          bridgeport conn,                   port t,bridgeport connecticut,,
  10/09/1891,,,,,,,,,
  10/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  11/09/1891,,,,,,,,,
  11/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  12/09/1891,,,,,,,,,
  12/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  13/09/1891,,,,,,,,,
  13/09/1891,,,40.7,-74,moored in north river new york,                 new york,north river hudson,,
  14/09/1891,,,,,,,,,
  14/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  15/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  15/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  16/09/1891,,,,,,,,,
  16/09/1891,,,56.2,-3,           north river ny,                    forth,north river hudson,,
  17/09/1891,,,,,,,,,
  17/09/1891,,,35.7,-3,at anchor north river underway and moored at ordinance dock navy yard,                    forth,north river hudson,,
  18/09/1891,,,,,,,,,
  18/09/1891,,,43.7,7.2,ordnance dock navy yard ny,                     nice,brooklyn navy yard,,
  19/09/1891,,,,,,,,,
  19/09/1891,,,35.7,-0.6,ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  20/09/1891,,,,,,,,,
  20/09/1891,,,43.7,-0.6,moored to ordinance dock navy yard ny,                     oran,brooklyn navy yard,,
  21/09/1891,,,,,,,,,
  21/09/1891,,,35.7,-0.6,moored to ordinance dock navy yard ny,                     oran,brooklyn navy yard,,
  22/09/1891,,,,,,,,,
  22/09/1891,,,43.7,-0.6,ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  23/09/1891,,,,,,,,,
  23/09/1891,,,-17.5,-149.8,moored to ordinance dock navy yard ny,                   moorea,brooklyn navy yard,,
  24/09/1891,,,,,,,,,
  24/09/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  25/09/1891,,,,,,,,,
  25/09/1891,,,35.7,-149.8,moored to ordinance dock navy yard ny,                   moorea,brooklyn navy yard,,
  26/09/1891,,,,,,,,,
  26/09/1891,,,-17.5,-0.6,moored to ordinance dock navy yard ny,                     oran,brooklyn navy yard,,
  27/09/1891,,,,,,,,,
  27/09/1891,,,-17.5,-149.8,moored to ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  28/09/1891,,,,,,,,,
  28/09/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  29/09/1891,,,,,,,,,
  29/09/1891,,,35.7,-0.6,at ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  30/09/1891,,,,,,,,,
  30/09/1891,,,-17.5,-149.8,moored to ord dock navy yard ny,                   moorea,brooklyn navy yard,,
  01/10/1891,,,,,,,,,
  01/10/1891,,,-17.5,-149.8,moored to ord dock navy yard ny,                   moorea,brooklyn navy yard,,
  02/10/1891,,,,,,,,,
  02/10/1891,,,-17.5,-149.8,moored to rd dock navy yard ny,                   moorea,brooklyn navy yard,,
  03/10/1891,,,,,,,,,
  03/10/1891,,,-17.5,-149.8,moored to rd dock navy yard ny,                   moorea,brooklyn navy yard,,
  04/10/1891,,,,,,,,,
  04/10/1891,,,35.7,-149.8,moored to ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  05/10/1891,,,,,,,,,
  05/10/1891,,,-17.5,-149.8,moored to ordinance dock navy yard ny,                   moorea,brooklyn navy yard,,
  06/10/1891,,,,,,,,,
  06/10/1891,,,,, at ord dock navy yard ny,,,,
  07/10/1891,,,,,,,,,
  07/10/1891,,,-17.5,7.2,moored to ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  08/10/1891,,,,,,,,,
  08/10/1891,,,-17.5,-149.8,moored to ordinance dock navy yard ny,                   moorea,brooklyn navy yard,,
  09/10/1891,,,,,,,,,
  09/10/1891,,,-17.5,-149.8,moored to ordnance dock navy yard ny,                   moorea,brooklyn navy yard,,
  10/10/1891,,,,,,,,,
  10/10/1891,,,-17.5,-149.8,moored to ordnance dock navy yard ny,                   moorea,brooklyn navy yard,,
  11/10/1891,,,,,,,,,
  11/10/1891,,,43.7,7.2,moored to ordinance dock navy yard ny,                   moorea,brooklyn navy yard,,
  12/10/1891,,,,,,,,,
  12/10/1891,,,43.7,-0.6,moored to ordinance dock navy yard ny,                     oran,brooklyn navy yard,,
  13/10/1891,,,,,             navy yard ny,,,,
  13/10/1891,,,12.8,45,moored to ordinance dock navy yard ny  in wooden dry dock,                     oran,brooklyn navy yard,,
  14/10/1891,,,,,,,,,
  14/10/1891,,,12.8,45,in wooden dry dock navy yard ny,                     aden,brooklyn navy yard,,
  15/10/1891,,,,,,,,,
  15/10/1891,,,12.8,45,in wooden dry dock navy yard ny,                     aden,brooklyn navy yard,,
  16/10/1891,,,,,             navy yard ny,,,,
  16/10/1891,,,12.8,45,in wooden dry dock navy yard ny,                     aden,brooklyn navy yard,,
  17/10/1891,,,,,,,,,
  17/10/1891,,,12.8,45,wooden dry dock navy yard ny,                     aden,brooklyn navy yard,,
  18/10/1891,,,,,,,,,
  18/10/1891,,,,,    dry dock navy yard ny,,,,
  19/10/1981,,,,,,,,,
  19/10/1981,,,40.7,-74,             navy yard ny,                 new york,brooklyn navy yard,,
  20/10/1891,,,,,,,,,
  20/10/1891,,,34.2,132.6,         secured to wharf,                     kure,brooklyn navy yard,,
  22/10/1891,,,,,,,,,
  22/10/1891,,,43.7,7.2,             navy yard ny,                     nice,brooklyn navy yard,,
  22/10/1891,,,,,,,,,
  22/10/1891,,,43.7,7.2,             navy yard ny,                     nice,brooklyn navy yard,,
  23/10/1891,,,,,,,,,
  23/10/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  24/10/1891,,,,,,,,,
  24/10/1891,,,56.4,7.2,at ordinance dock navy yard ny,                     oban,brooklyn navy yard,,
  25/10/1891,,,,,,,,,
  25/10/1891,,,43.7,-5.5,ordonance dock navy yard ny,                     nice,brooklyn navy yard,,
  26/10/1891,,,,,,,,,
  26/10/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  27/10/1891,,,,,,,,,
  27/10/1891,,,,,             navy yard ny,,,,
  27/10/1891,,,,,,,,,
  27/10/1891,,,,,             navy yard ny,,,,
  29/10/1891,,,,,,,,,
  29/10/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  30/10/1891,,,,,,,,,
  30/10/1891,,,35.7,-0.6,ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  31/10/1891,,,,,,,,,
  31/10/1891,,,35.7,-0.6,ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  01/11/1891,,,,,,,,,
  01/11/1891,,,35.7,-0.6,ordnance dock navy yard ny,                     oran,brooklyn navy yard,,
  02/11/1891,,,,,,,,,
  02/11/1891,,,35.7,-0.6,             navy yard ny,                     oran,brooklyn navy yard,,
  03/11/1891,,,,,,,,,
  03/11/1891,,,43.7,7.2,orduance dock navy yard ny,                     nice,brooklyn navy yard,,
  04/11/1891,,,,,,,,,
  04/11/1891,,,43.7,7.2,orduance dock navy yard ny,                     nice,brooklyn navy yard,,
  05/11/1891,,,,,,,,,
  05/11/1891,,,43.7,7.2,ordinance dock navy yard ny,                     nice,brooklyn navy yard,,
  06/11/1891,,,,,,,,,
  06/11/1891,,,,,             navy yard ny,,brooklyn navy yard,,
  07/11/1891,,,,,,,,,
  07/11/1891,,,40.7,-74,       navy yard new york,                 new york,brooklyn navy yard,,
  08/11/1891,,,,,,,,,
  08/11/1891,,,,,             navy yard ny,,,,
  09/11/1891,,,,,,,,,
  09/11/1891,,,,,             navy yard ny,,,,
  10/11/1891,,,,,,,,,
  10/11/1891,,,,,             navy yard ny,,,,
  11/11/1891,,,,,,,,,
  11/11/1891,,,40.7,-74,       navy yard new york,                 new york,brooklyn navy yard,,
  12/11/1891,,,,,,,,,
  12/11/1891,,,,,             navy yard ny,,,,
  13/11/1891,,,,,,,,,
  13/11/1891,,,,,             navy yard ny,,,,
  13/11/1891,,,,,,,,,
  13/11/1891,,,,,             navy yard ny,,,,
  14/11/1891,,,,,,,,,
  14/11/1891,,,,,             navy yard ny,,,,
  15/11/1891,,,,,,,,,
  15/11/1891,,,40.7,-74,       navy yard new york,                 new york,brooklyn navy yard,,
  16/11/1891,,,,,,,,,
  16/11/1891,,,40.6,-74.2,tomkinsville staten island,            tompkinsville,,,
    17/11/1891,,,,,,,,,
    17/11/1891,   39 43 N,   73 42 W,-17.7,168.3,anchor off tamfrinsville s d and underway,            tompkinsville,north atlantic,,
  18/11/1891,,,,,,,,,
  18/11/1891,   35 11 N,   72 18 W,13.2,-59.6,from new york to st thomas w,                st thomas,north atlantic,,
  19/11/1891,,,,,,,,,
  20/11/1891,   30 40 N,   70 55 W,13.2,-59.6,from new york to st thomas wi,                    vejle,north atlantic,,
  20/11/1891,,,,,,,,,
  20/11/1891,   27 03 N,   68 36 W,13.2,-59.6,at sea making passage from new york to st thomas wi,                st thomas,north atlantic,,
  21/11/1891,,,,,,,,,
  21/11/1891,   23 24 N,   67 19 W,13.2,-59.6,at sea making passage from ny to st thomas w i,                st thomas,north atlantic,,
  22/11/1891,,,,,,,,,
  22/11/1891,   19 22 N,   65 35 W,13.2,-59.6,at sea making passage from new york to st thomas wi,                st thomas,north atlantic,,
  23/11/1891,,,,,,,,,
  23/11/1891,,,13.2,-59.6,    st thomas west indies,                st thomas,saint thomas usvi,18 20N,64 55W
  24/11/1891,,,,,,,,,
  24/11/1891,,,13.2,-59.6,  at anchor st thomas w i,                st thomas,saint thomas usvi,,
  25/11/1891,,,,,,,,,
  25/11/1891,,,13.2,-59.6,   at anchor st thomas wi,                st thomas,saint thomas usvi,,
  26/11/1891,,,,,,,,,
  26/11/1891,,,13.2,-59.6,             st thomas wi,                st thomas,saint thomas usvi,,
  27/11/1891,,,,,,,,,
  27/11/1891,,,13.2,-59.6,             st thomas wi,                st thomas,saint thomas usvi,,
  28/11/1891,,,,,,,,,
  28/11/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,17 42 42N,64 52 55W
  29/11/1891,,,,,,,,,
  29/11/1891,,,59,-2.7, fredericksted santa cruz,                  derwick,frederiksted st croix usvi,,
  30/11/1891,,,,,,,,,
  30/11/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,,
  01/12/1891,,,,,,,,,
  01/12/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,,
  02/12/1891,,,,,,,,,
  02/12/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,,
  03/12/1891,,,,,,,,,
  03/12/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,,
  04/12/1891,,,56.2,-3,        frederiksted fort,                    forth,fort frederik,17 42 54.92N,64 53 0.43W
  04/12/1891,,,59,-2.7,fredericksted santa cruz wi,                  derwick,frederiksted st croix usvi,,
  05/12/1891,,,,,,,,,
  05/12/1891,,,59,-2.7,frederickstad santa cruz wi,                  derwick,frederiksted st croix usvi,,
  06/12/1891,,,,,,,,,
  06/12/1891,,,13.2,-59.6,frederickted santa cruz and at st thomas west indies,                st thomas,frederiksted st croix usvi,,
  07/12/1891,,,13.2,-2.7,1215 pm anchored st thomas harbor,                  derwick,saint thomas usvi,,
  07/12/1891,,,13.2,-61,at anchor st thomas wi  underway for martinique,                st thomas,saint thomas usvi,,
  08/12/1891,,,14.7,-59.6,at 5 pm got underway and stemed out of st thomas harbor,                st thomas,saint thomas usvi,,
  08/12/1891,,,14.7,-61,at sea from st thomas to martinique w is,               martinique,virgin islands,18 5 37N,64 49 49W
  09/12/1891,,,16.7,-62.2,at 1 pm sighted montserrat isld bearing ebyn,               montserrat,montserrat,16 45N,62 12W
  09/12/1891,,,14.7,-61,at sea making passage from st thomas to martinique  at anchor st pierre martinique,               martinique,,,
  10/12/1891,,,,,,,,,
  10/12/1891,,,14.7,-61,at anchor st pierre martinique west indies,               martinique,,,
  11/12/1891,,,,,,,,,
  11/12/1891,,,14.7,-61,  st pierre martinique wi,               martinique,,,
  12/12/1891,,,,,,,,,
  12/12/1891,,,14.7,-61,     st pierre martinique,               martinique,,,
  13/12/1891,,,14.7,118.1,540 pm left st pierre martinique,                     amoy,martinique,14 40N,61 00W
  13/12/1891,,,13.1,-59.6,      bridgetown barbados,                 barbados,,,
  14/12/1891,,,,,,,,,
    14/12/1891,,,13.9,-61,     at anchor st vincent,                 st lucia,saint vincent antilles,13 15N,61 12W
  15/12/1891,,,29.9,32.6,at end of watch standing in for the harbor of port castus,                   port t,castries saint lucia,14 01N,60 59W
    15/12/1891,,,16.8,-25,     at anchor st vincent,               st vincent,saint vincent antilles,,
  16/12/1891,,,,,,,,,
    16/12/1891,   16 14 N,   63 11 W,13.2,-59.6,     at sea for st thomas,                st thomas,virgin islands,,
  17/12/1891,,,,,,,,,
  17/12/1891,,,13.2,-59.6,at sea for st thomas and at anchor st thomas,                st thomas,saint thomas usvi,,
  18/12/1891,,,,,at 1345 am sighted santa cruz isld bearing w by s,,virgin islands,,
  18/12/1891,   18 17 N,   65 02 W,13.2,-59.6,at anchor st thomas underway,                st thomas,,,
  19/12/1891,,,,,,,,,
  19/12/1891,,,18.5,-72.3,at sea for port au prince haytii,           port au prince,hispaniola,19N,71W
  20/12/1891,,,,,,,,,
  20/12/1891,   19 59 N,   72 49 W,18.5,-72.3,at sea for port au prince hayti,           port au prince,hispaniola,,
  21/12/1891,,,,,,,,,
  21/12/1891,,,18.5,-72.3,at sea for port au prince hayti and at anchor port au prince,           port au prince,,,
  22/12/1891,,,,,,,,,
  22/12/1891,,,18.5,-72.3,at anchor port au prince hayti,           port au prince,,,
  23/12/1891,,,,,,,,,
  23/12/1891,,,18.5,-72.3,     port au prince hayti,           port au prince,,,
  24/12/1891,,,,,,,,,
  24/12/1891,,,18.5,-72.3,at anchor port au prince hayti,           port au prince,,,
  25/12/1891,,,,,,,,,
  25/12/1891,,,18.5,-72.3,     port au prince hayti,           port au prince,,,
  26/12/1891,,,,,,,,,
  26/12/1891,,,18.5,-72.3,at anchor port au prince hayti,           port au prince,,,
  27/12/1891,,,,,,,,,
  27/12/1891,,,18.5,-72.3,at anchor port au prince underway at anchor gonaives underway and at anchor port au prince hayti,           port au prince,,,
  28/12/1891,,,55,-1.5,underway at 215 took departure from anchorage in port au prince,                    t i c,haiti,19 00N,72 25W
  28/12/1891,,,18.5,-72.3,port au prince hayti for barbados,           port au prince,haiti,,
  29/12/1891,,,36.9,7.8,at noon the town of miragoave bore swxs pc ships head west pc distant 5 12 miles,                     bone,haiti,,
  29/12/1891,   17 09 N,   72 22 W,18.5,-72.3,at sea making passage from port au prince hayti to barbados,           port au prince,haiti,,
  30/12/1891,,,,,,,,,
  30/12/1891,   15 49 N,   68 15 W,18.5,-72.3,port au prince to barbados,           port au prince,caribbean sea,15N,75W
  31/12/1891,,,,,,,,,
  31/12/1891,   14 40 N,   64 28 W,18.5,-72.3,port au prince hayti to barbados,           port au prince,caribbean sea,,
