  17/05/1909,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  24/10/1909,,,,,,,,,
  24/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  25/10/1909,,,,,,,,,
  25/10/1909,,,35.9,14.4,at anchor san jose guatemala,                    malta,puerto san jose,,
  26/10/1909,,,,,,,,,
  26/10/1909,,,35.9,14.4,at anchor san jose guatemala,                    malta,puerto san jose,,
  26/10/1909,,,,,,,,,
  26/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  27/10/1909,,,,,,,,,
  27/10/1909,,,35.9,14.4,at anchor san jose guatemala,                    malta,puerto san jose,,
  27/10/1909,,,,,,,,,
  27/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  28/10/1909,,,,,,,,,
  28/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  29/10/1909,,,,,,,,,
  29/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  30/10/1909,,,,,,,,,
  30/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  31/10/1909,,,,,,,,,
  31/10/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  01/11/1909,,,,,,,,,
  01/11/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  02/11/1909,,,,,,,,,
  02/11/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  03/11/1909,,,,,,,,,
  03/11/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  04/11/1909,,,,,,,,,
  04/11/1909,   13 57 N,   91 28 W,,,,,,,
  05/11/1909,,,,,,,,,
  05/11/1909,   13 57 N,   91 28 W,,,,,,,
  05/11/1909,,,,,,,,,
  05/11/1909,   15 55 N,   94 01 W,,,,,,,
  06/11/1909,,,,,,,,,
  06/11/1909,   15 38 N,   97 09 W,,,,,,,
  07/11/1909,,,,,,,,,
  07/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  08/11/1909,,,,,,,,,
  08/11/1909,,,38.5,-28.6,at sea at anchor acapulco mexico,                    horta,acapulco,,
  08/11/1909,,,,,,,,,
  08/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  09/11/1909,,,,,,,,,
  09/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  10/11/1909,,,,,,,,,
  10/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  11/11/1909,,,,,,,,,
  11/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  12/11/1909,,,,,,,,,
  12/11/1909,,,35.7,-0.6,at anchorin the harbor of acapulco mexico,                      tic,acapulco,,
  12/11/1909,,,,,,,,,
  12/11/1909,,,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  13/11/1909,,,,,,,,,
  13/11/1909,   16 42 N,   99 49 W,55,-1.5,          acapulco mexico,                      tic,acapulco,,
  14/11/1909,,,,,,,,,
  14/11/1909,   15 56 N,   98 30 W,,,,,,,
  15/11/1909,,,,,,,,,
  15/11/1909,   16 03 N,   98 30 W,,,,,,,
  15/11/1909,,,,,,,,,
  15/11/1909,   15 51 N,   95 22 W,,,,,,,
  16/11/1909,,,,,,,,,
  16/11/1909,   14 39 N,   92 38 W,,,,,,,
  17/11/1909,,,,,,,,,
  17/11/1909,   14 39 N,   92 38 W,,,,,,,
  17/11/1909,,,,,,,,,
  17/11/1909,,,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  18/11/1909,,,,,,,,,
  18/11/1909,   13 27 N,   89 58 W,35.9,14.4,       san jose guatemala,                    malta,puerto san jose,,
  19/11/1909,,,,,,,,,
  19/11/1909,   12 44 N,   88 12 W,,,,,,,
  20/11/1909,,,,,,,,,
  20/11/1909,     12 44,   88 12 W,,,,,,,
  20/11/1909,,,,,,,,,
  20/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  21/11/1909,,,,,,,,,
  21/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  22/11/1909,,,,,,,,,
  22/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  23/11/1909,,,,,,,,,
  23/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  24/11/1909,,,,,,,,,
  24/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  25/11/1909,,,,,,,,,
  25/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  26/11/1909,,,,,,,,,
  26/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  27/11/1909,,,,,,,,,
  27/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  28/11/1909,,,,,,,,,
  28/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  29/11/1909,,,,,,,,,
  29/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  30/11/1909,,,,,,,,,
  30/11/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  01/12/1909,,,,,,,,,
  01/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  02/12/1909,,,,,,,,,
  02/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  03/12/1909,,,,,,,,,
  03/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  04/12/1909,,,,,,,,,
  04/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  05/12/1909,,,,,,,,,
  05/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  06/12/1909,,,,,,,,,
  06/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  07/12/1909,,,,,,,,,
  07/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  08/12/1909,,,,,,,,,
  08/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  09/12/1909,,,,,,,,,
  09/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  10/12/1909,,,,,,,,,
  10/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  11/12/1909,,,,,,,,,
  11/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  12/12/1909,,,,,,,,,
  12/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  13/12/1909,,,,,,,,,
  13/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  14/12/1909,,,,,,,,,
  14/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  15/12/1909,,,,,,,,,
  15/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  16/12/1909,,,,,,,,,
  16/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  17/12/1909,,,,,,,,,
  17/12/1909,,,,,,,,,
  18/12/1909,,,,,,,,,
  18/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  19/12/1909,,,,,,,,,
  19/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
  20/12/1909,,,,,,,,,
  20/12/1909,,,-1.8,-44.8,at anchor in the harbour of corinto nicaragua,                    ceara,corinto nicaragua,,
  20/12/1909,,,,,,,,,
  20/12/1909,,,-1.8,-44.8,        corinto nicaragua,                    ceara,corinto nicaragua,,
