  01/01/1898,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  02/01/1898,,,,,,,,,
  02/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  03/01/1898,,,,,,,,,
  03/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  04/01/1898,,,,,,,,,
  04/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  05/01/1898,,,,,,,,,
  05/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  06/01/1898,,,,,,,,,
  06/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  07/01/1898,,,,,,,,,
  07/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  08/01/1898,,,,,,,,,
  08/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  09/01/1898,,,,,,,,,
  09/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  10/01/1898,,,,,,,,,
  10/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  11/01/1898,,,,,,,,,
  11/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  12/01/1898,,,,,,,,,
  12/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  13/01/1898,,,,,,,,,
  13/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  14/01/1898,,,,,,,,,
  14/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  15/01/1898,,,,,,,,,
  15/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  16/01/1898,,,,,,,,,
  16/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  17/01/1898,,,,,,,,,
  17/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  18/01/1898,,,,,,,,,
  18/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  19/01/1898,,,,,,,,,
  19/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  20/01/1898,,,,,,,,,
  20/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  21/01/1898,,,,,,,,,
  21/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  22/01/1898,,,,,,,,,
  22/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  23/01/1898,,,,,,,,,
  23/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  24/01/1898,,,,,,,,,
  24/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  25/01/1898,,,,,,,,,
  25/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  26/01/1898,,,,,,,,,
  26/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  27/01/1898,,,,,,,,,
  27/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  28/01/1898,,,,,,,,,
  28/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  29/01/1898,,,,,,,,,
  29/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  30/01/1898,,,,,,,,,
  30/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  31/01/1898,,,,,,,,,
  31/01/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  01/02/1898,,,,,,,,,
  01/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  02/02/1898,,,,,,,,,
  02/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  03/02/1898,,,,,,,,,
  03/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  04/02/1898,,,,,,,,,
  04/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  05/02/1898,,,,,,,,,
  05/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  07/02/1898,,,,,,,,,
  07/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  08/02/1898,,,,,,,,,
  08/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  09/02/1898,     09 02,,,,,,,,
  09/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  10/02/1898,,,,,,,,,
  10/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  11/02/1898,,,,,,,,,
  11/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  12/02/1898,,,,,,,,,
  12/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  13/02/1898,,,,,,,,,
  13/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  14/02/1898,,,,,,,,,
  14/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  15/02/1898,,,,,,,,,
  15/02/1898,,,53.9,-166.5,at wharf dutch harbor alaska,             dutch harbor,,,
  16/02/1898,,,,,,,,,
  16/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  17/02/1898,,,,,,,,,
  17/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  18/02/1898,,,,,,,,,
  18/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  19/02/1898,,,,,,,,,
  19/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  20/02/1898,,,,,,,,,
  20/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  21/02/1898,,,,,,,,,
  21/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  22/02/1898,,,,,,,,,
  22/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  23/02/1898,,,,,,,,,
  23/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  24/02/1898,,,,,,,,,
  24/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  25/02/1898,,,,,,,,,
  25/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  26/02/1898,,,,,,,,,
  26/02/1898,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  27/02/1898,,,,,,,,,
  27/02/1898,     54 12,    166 18,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  28/02/1898,,,,,,,,,
  28/02/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  01/03/1898,,,,,,,,,
  01/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  02/03/1898,,,,,,,,,
  02/03/1898,     54 52,    166 38,53.9,-166.5,   at anchor unalaska bay,             unalaska bay,,,
  03/03/1898,,,,,,,,,
  03/03/1898,,,53.9,-166.5,   at anchor unalaska bay,             unalaska bay,,,
  04/03/1898,,,,,,,,,
  04/03/1898,,,53.9,-166.5,   at anchor unalaska bay,             unalaska bay,,,
  05/03/1898,,,,,,,,,
  05/03/1898,,,53.9,-166.5,at anchor unalaska alaska,             unalaska bay,,,
  06/03/1898,,,,,,,,,
  06/03/1898,,,53.9,-166.5,at anchor unalaska bay unalaska,             unalaska bay,,,
  07/03/1898,,,,,,,,,
  07/03/1898,,,53.9,-166.5,    at wharf dutch harbor,             dutch harbor,,,
  08/03/1898,,,,,,,,,
  08/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  09/03/1898,,,,,,,,,
  09/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  10/03/1898,,,,,,,,,
  10/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  11/03/1898,,,,,,,,,
  11/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  12/03/1898,,,,,,,,,
  12/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  13/03/1898,,,,,,,,,
  13/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  14/03/1898,,,,,,,,,
  14/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  15/03/1898,,,,,,,,,
  15/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  16/03/1898,,,,,,,,,
  16/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  17/03/1898,,,,,,,,,
  17/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  18/03/1898,,,,,,,,,
  18/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  19/03/1898,,,,,,,,,
  19/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  20/03/1898,,,,,,,,,
  20/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  21/03/1898,,,,,,,,,
  21/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  22/03/1898,,,,,,,,,
  22/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  23/03/1898,,,,,,,,,
  23/03/1898,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  24/03/1898,,,,,,,,,
