  01/01/1896,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  02/02/1896,,,,,moored pagoda anchorage min river china and underway making passage to nagasaki japan,,,,
  02/02/1896,,,,,,,,,
  02/02/1896,   27 24 N,  121 43 E,,,                     noon,,,,
  03/02/1896,,,,,,,,,
  03/02/1896,   29 05 N,  124 17 E,22.2,113.9,                     noon,                     taio,east china sea,30N,125E
  04/02/1896,,,,,,,,,
  04/02/1896,   31 26 N,  127 59 E,55.3,48.5,                     noon,                      fao,east china sea,,
  05/02/1896,,,,,,,,,
  05/02/1896,,,,,moored pagoda anchorage min river china and underway making passage to nagasaki japan,,,,
  05/02/1896,,,,,,,,,
  05/02/1896,   32 45 N,  129 52 E,,,  noon bearings at anchor,,,,
  06/02/1896,,,,,,,,,
  06/02/1896,,,,,moored pagoda anchorage min river china and underway making passage to nagasaki japan and moored nagasaki harbor,,,,
  06/02/1896,,,,,,,,,
  06/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  07/02/1896,,,,,,,,,
  07/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  07/02/1896,,,,,,,,,
  07/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  08/02/1896,,,,,,,,,
  08/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  09/02/1896,,,,,,,,,
  09/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  10/02/1896,,,,,,,,,
  10/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  11/02/1896,,,,,,,,,
  11/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  11/02/1896,,,,,,,,,
  11/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  12/02/1896,,,,,,,,,
  12/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  12/02/1896,,,,,,,,,
  12/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  13/02/1896,,,,,,,,,
  13/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  13/02/1896,,,,,,,,,
  13/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  14/02/1896,,,,,,,,,
  14/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  14/02/1896,,,,,,,,,
  14/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  15/02/1896,,,,,,,,,
