    1/1/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  08/02/1892,,,,,,,,,
  08/02/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
    9/2/1892,,,,,,,,,
    9/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   10/2/1892,,,,,,,,,
   10/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   11/2/1892,,,,,,,,,
   11/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   12/2/1892,,,,,,,,,
   12/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   13/2/1892,,,,,,,,,
   13/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   14/2/1892,,,,,,,,,
   14/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   15/2/1892,,,,,,,,,
   15/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   16/2/1892,,,,,,,,,
   16/2/1892,,,-43,147.8,moored to the dock navy yard norfolk va,              norfolk bay,naval station norfolk,,
  16/02/1892,,,,,,,,,
  16/02/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   17/2/1892,,,,,,,,,
   17/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   18/2/1892,,,,,,,,,
   18/2/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   19/2/1892,,,,,,,,,
   19/2/1892,,,-43,147.8,moored to the dock navy yard norfolk va,              norfolk bay,naval station norfolk,,
  19/02/1892,,,,,,,,,
  19/02/1892,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
   20/2/1892,,,,,,,,,
   20/2/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   21/2/1892,,,,,,,,,
   21/2/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   22/2/1892,,,,,,,,,
   22/2/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   23/2/1892,,,,,,,,,
   23/2/1892,,,37,-76.3,anchored at hampton roads va,            hampton roads,,,
  23/02/1892,,,,,,,,,
  23/02/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   24/2/1892,,,,,,,,,
   24/2/1892,,,37,-76.3,anchored at hampton roads va,            hampton roads,,,
  24/02/1892,,,,,,,,,
  24/02/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   25/2/1892,,,,,,,,,
   25/2/1892,,,37,-76.3,anchored at hampton roads va,            hampton roads,,,
  25/02/1892,,,,,,,,,
  25/02/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   26/2/1892,,,,,,,,,
   26/2/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
  27/12/1892,,,,,,,,,
  27/12/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   28/2/1892,,,,,,,,,
   28/2/1892,,,37,-76.3,         hampton roads va,            hampton roads,,,
   29/2/1892,,,,,,,,,
   29/2/1892,,,37,-76.3,anchored at hampton roads va,            hampton roads,,,
  29/02/1892,,,,,,,,,
  29/02/1892,   36 57 N,   75 56 W,37,-76.3,         hampton roads va,            hampton roads,,,
  01/03/1892,,,,,,,,,
  01/03/1892,   36 30 N,   73 27 W,,,,,,,
    2/3/1892,,,,,,,,,
    2/3/1892,,,37,-76.3,at sea passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  02/03/1892,,,,,,,,,
  02/03/1892,   35 10 N,   71 12 W,,,,,,,
    3/3/1892,,,,,,,,,
    3/3/1892,   34 59 N,   70 50 W,,,,,,,
    4/3/1892,,,,,,,,,
    4/3/1892,   34 59 N,   68 49 W,,,,,,,
    5/3/1892,,,,,,,,,
    5/3/1892,   34 00 N,   64 07 W,,,,,,,
    6/3/1892,,,,,,,,,
    6/3/1892,   31 37 N,   61 57 W,,,,,,,
