  01/01/1919,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1919,,,33.7,-118.3,           san pedro  cal,          san pedro calif,,,
  03/01/1919,,,,,,,,,
  03/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  03/01/1919,,,12.5,122.3,san pedro break water light abeam,            san pedro bay,san pedro bay california,33 44 00N,118 12 03W
  03/01/1919,,,32.7,-117.2,     san diego california,            san diego usa,,,
  04/01/1919,,,,,,,,,
  04/01/1919,   33 04 N,  117 38 W,32.7,-117.2,                san diego,                san diego,north pacific,,
  05/01/1919,,,12.5,122.3,various courses into san pedro harbor,            san pedro bay,san pedro bay california,,
  05/01/1919,,,33.7,-118.3,            san pedro cal,          san pedro calif,,,
  06/01/1919,,,,,,,,,
  06/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  07/01/1919,,,,,,,,,
  07/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  08/01/1919,,,,,,,,,
  08/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  09/01/1919,,,,,,,,,
  09/01/1919,,,33.7,-118.3,           san pedro  cal,          san pedro calif,,,
  10/01/1919,,,,,,,,,
  10/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  11/01/1919,,,,,,,,,
  11/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  12/01/1919,,,,,,,,,
  12/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  13/01/1919,,,,,,,,,
  13/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  14/01/1919,,,,,,,,,
  14/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  15/01/1919,,,,,,,,,
  15/01/1919,,,33.7,-118.3,     san pedro california,          san pedro calif,,,
  16/01/1919,,,10.2,-25,standing out san pedro harbor,               st vincent,san pedro bay california,,
  16/01/1919,   18 05 N,   21 00 W,30.5,47.9,at sea santo barbara channel,                    basra,santa barbara channel,34 14 31N,119 53 24W
  17/01/1918,,,43.7,7.2,point sur abeam 8 miles dist,                     nice,point sur lighthouse,36 18 22.79N,121 54 05.36W
1919-01-17,,,37.8,-3,                   at sea,        san francisco bay,san francisco,37 47N,122 25W
  18/01/1919,,,37.8,-122.4,dropped anchor off san francisco,            san francisco,,,
  18/01/1919,,,43.7,-122.4,        san francisco cal,                     nice,san francisco,,
  18/01/1919,,,37.8,-122.4,       point pigeon abeam,            san francisco,pigeon point lighthouse,37 10 54.3N,122 23 38.1W
  18/01/1919,,,37.8,-122.4, san francisco california,        san francisco bay,,,
  19/01/1917,,,,,,,,,
  19/01/1917,,,37.8,-122.4, san francisco california,        san francisco bay,,,
  20/01/1919,,,37.8,-122.4,stood various courses san francisco bay,        san francisco bay,,,
