  01/01/1885,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  21/03/1885,,,51.1,1.3,government wharf key west fla,                    dover,key west,,
   22/3/1885,,,,,,,,,
   22/3/1885,,,51.1,1.3,government wharf keywest fla,                    dover,key west,,
  23/03/1885,     23 03,,,,,,,,
  23/03/1885,,,,,             key west fla,,,,
  03/24/1885,,,,,,,,,
  03/24/1885,,,30,48.5,         key west florida,                      fao,key west,,
  25/03/1885,,,,,,,,,
  25/03/1885,,,,,             key west fla,,,,
  26/03/1885,,,,,,,,,
  26/03/1885,,,51.1,1.3,             key west fla,                    dover,key west,,
   27/3/1885,,,,,,,,,
   27/3/1885,,,,,             key west fla,,,,
   28/3/1885,,,,,,,,,
   28/3/1885,,,,,             key west fla,,,,
    29/03/85,,,,,,,,,
    29/03/85,,,30,48.5,key west fla  strait of florida,                      fao,straits of florida,23 56 03N,80 55 33W
  30/03/1885,,,,,,,,,
  30/03/1885,   28 02 N,   79 49 W,30,48.5,at sea off east coast of florida,                      fao,north atlantic,,
  31/03/1885,,,,,,,,,
  31/03/1885,   31 26 N,   79 07 W,30,48.5,off florida and georgia coasts,                      fao,north atlantic,,
  01/04/1885,,,,,,,,,
  01/04/1885,   32 20 N,   77 09 W,,,,,,,
  02/04/1885,,,,,,,,,
  02/04/1885,   34 52 N,   74 15 W,15.5,73.9,at sea off the carolina coast,                      goa,north atlantic,,
  03/04/1885,,,,,,,,,
  03/04/1885,   37 01 N,   74 10 W,36.1,-5.3,at sea off the virginia coast,                      gib,north atlantic,,
  04/04/1885,,,,,,,,,
  04/04/1885,   37 04 N,   75 07 W,37,-76,at sea and chesapeake bay,           chesapeake bay,,,
  05/04/1885,,,37,-1.5,       smiths point light,                     poti,solomons lump light,38.04806N,76.01502W
  05/04/1885,,,37,-77,chesapeake bay and navy yard washington dc,            washington dc,,,
  06/04/1885,,,,,,,,,
  06/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  07/04/1885,,,,,,,,,
  07/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/04/1885,,,,,,,,,
  08/04/1885,,,38.9,-77,            washington dc,            washington dc,,,
  09/04/1885,,,,,,,,,
  09/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   10/4/1885,,,,,,,,,
   10/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/04/1885,,,,,,,,,
  11/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   12/4/1885,,,,,,,,,
   12/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
13/4/1885,,,,,,,,,
13/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   14/4/1885,,,,,,,,,
   14/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  15/04/1885,,,,,,,,,
  15/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   16/4/1885,,,,,,,,,
   16/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   17/4/1885,,,,,,,,,
   17/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   18/4/1885,,,,,,,,,
   18/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  19/04/1885,,,,,,,,,
  19/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  20/04/1885,,,,,,,,,
  20/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   21/4/1885,,,,,,,,,
   21/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   22/4/1885,,,,,,,,,
   22/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  23/04/1885,,,,,,,,,
  23/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  24/04/1885,,,,,,,,,
  24/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  25/04/1885,,,,,,,,,
  25/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  26/04/1885,,,,,,,,,
  26/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  27/04/1885,,,,,,,,,
  27/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  28/04/1885,,,,,,,,,
  28/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   29/4/1885,,,,,,,,,
   29/4/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  30/04/1885,,,,,,,,,
  30/04/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  01/05/1885,,,,,,,,,
  01/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  02/05/1885,,,,,,,,,
  02/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  03/05/1885,,,,,,,,,
  03/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  04/05/1885,,,,,,,,,
  04/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  05/05/1885,,,,,,,,,
  05/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  06/05/1885,,,,,,,,,
  06/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  07/05/1885,,,,,,,,,
  07/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/05/1885,,,,,,,,,
  08/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  09/05/1885,,,,,,,,,
  09/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  10/05/1885,,,,,,,,,
  10/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/05/1885,,,,,,,,,
  11/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  12/05/1885,,,,,,,,,
  12/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   13/5/1885,,,,,,,,,
   13/5/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  14/05/1885,,,,,,,,,
  14/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  15/05/1885,,,,,,,,,
  15/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  16/05/1885,,,,,,,,,
  16/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  17/05/1885,,,,,,,,,
  17/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  18/05/1885,,,,,,,,,
  18/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  19/05/1885,,,,,,,,,
  19/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  20/05/1885,,,,,,,,,
  20/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  21/05/1885,,,,,,,,,
  21/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  22/05/1885,,,,,,,,,
  22/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  23/05/1885,,,,,,,,,
  23/05/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   24/5/1885,,,,,,,,,
   24/5/1885,,,38.9,-77,navy yard washington dc  potomac river,            washington dc,,,
   25/5/1885,,,,,,,,,
   25/5/1885,,,37,-76,chesapeake bay  baltimore md,                baltimore,,,
   26/5/1885,,,,,,,,,
   26/5/1885,,,39.3,-76.6,skinners marine railway baltimore md,                baltimore,,,
   27/5/1885,,,,,,,,,
   27/5/1885,,,39.3,-76.6,skinners marine railway baltimore md,                baltimore,,,
  28/05/1885,,,,,,,,,
  28/05/1885,,,39.3,-76.6,skinners marine railway baltimore md,                baltimore,,,
  29/05/1885,,,,,,,,,
  29/05/1885,,,37,-76,skinners marine railway baltimore md and chesapeake bay,           chesapeake bay,,,
  30/05/1885,,,,,,,,,
  30/05/1885,,,37,-76,chesapeake bay and navy yard norfolk va,           chesapeake bay,,,
  31/05/1885,,,,,,,,,
  31/05/1885,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy base,,
  01/06/1885,,,,,,,,,
  01/06/1885,,,-43,147.8,     navy yard norfolk va,              norfolk bay,norfolk navy base,,
  02/06/1885,,,,,,,,,
  02/06/1885,   37 10 N,   74 34 W,36.1,-5.3,at sea off the virginia coast,                      gib,north atlantic,,
  03/06/1885,,,,,,,,,
  03/06/1885,   36 20 N,   74 46 W,36.1,-5.3,at sea off virginia and carolina coasts,                      gib,north atlantic,,
  04/06/1885,,,,,,,,,
  04/06/1885,   35 22 N,   75 00 W,15.5,73.9,at sea off the carolina coast,                      goa,north atlantic,,
  05/06/1885,,,,,,,,,
  05/06/1885,,,,,,,,,
05/05/1885 continued,,,,,,,,,
05/05/1885,,,37,-76,at sea and chesapeake bay,           chesapeake bay,,,
  06/06/1885,,,,,,,,,
  06/06/1885,,,37,-76,chesapeake bay  navy yard washington dc,           chesapeake bay,,,
  07/06/1885,,,,,,,,,
  07/06/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/06/1885,,,,,,,,,
  08/06/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  09/06/1885,,,,,,,,,
  09/06/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   10/6/1885,,,,,,,,,
   10/6/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/06/1885,,,,,,,,,
  11/06/1885,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  12/06/1885,,,,,,,,,
  12/06/1885,,,38.9,-77,navy yard washington dc  potomac river,            washington dc,,,
  13/06/1885,,,22.4,117.2,mathias point light house,              eider point,mathias point light,38.4051N,77.0428W
  13/06/1885,   37 16 N,         W,38.9,-77,making passage from washington dc to narragansett bay,            washington dc,,,
  14/06/1885,,,37,16.7,             cape charles,                     hvar,cape charles,37 08 57N,75 57 28W
  14/06/1885,   40 17 N,   72 32 W,29.9,32.6,    at sea and newport ri,                   port t,north atlantic,,
  15/06/1885,,,,,,,,,
  15/06/1885,,,54.2,-165.6,newport harbor  narragansett bay,              lost harbor,newport rhode island,41.488002N,71.312622W
  16/06/1885,,,,,,,,,
  16/06/1885,,,29.9,32.6,    newport ri and at sea,                   port t,newport rhode island,,
  17/06/1885,,,,,,,,,
  17/06/1885,   40 55 N,   67 39 W,56.4,-5.5,at sea off the georges banks,                     oban,georges bank,41 12 36N,67 22 51.9W
  18/06/1885,,,,,,,,,
  18/06/1885,   41 19 N,   63 36 W,42.2,41.7,   at sea off nova scotia,                     poti,north atlantic,,
  19/06/1885,,,,,,,,,
  19/06/1885,   40 27 N,   59 47 W,30,48.5,  at sea off newfoundland,                      fao,north atlantic,,
  20/06/1885,,,,,,,,,
  20/06/1885,   40 22 N,   55 21 W,30,48.5,   at sea offnewfoundland,                      fao,north atlantic,,
  21/06/1885,,,,,,,,,
  21/06/1885,   40 50 N,   52 10 W,30,48.5,  at sea off newfoundland,                      fao,north atlantic,,
  22/06/1885,,,,,,,,,
  22/06/1885,   42 55 N,   50 51 W,56.4,-5.5,at sea bank of newfoundland,                     oban,north atlantic,,
  23/06/1885,,,,,,,,,
  23/06/1885,   43 45 N,   49 28 W,56.4,-5.5,at sea bank of newfoundland,                     oban,north atlantic,,
  24/06/1885,,,,,,,,,
  24/06/1885,   46 03 N,   49 46 W,56.4,-5.5,at sea bank of newfoundland,                     oban,north atlantic,,
  25/06/1885,,,,,,,,,
  25/06/1885,   47 20 N,   51 33 W,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  26/06/1885,,,,,,,,,
  26/06/1885,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  27/06/1885,,,,,,,,,
  27/06/1885,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  28/06/1885,,,,,,,,,
  28/06/1885,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  29/06/1885,,,,,,,,,
  29/06/1885,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  30/06/1885,,,,,,,,,
  01/07/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
01/07/1885 to 31/12/1885,,,,,,,,,
31/12/1885,,,47.5,-52.7,    st johns newfoundland,                st john`s,,,
  01/07/1885,,,,,,,,,
  01/07/1885,   47 06 N,   52 30 W,30,48.5,  at sea off newfoundland,                      fao,north atlantic,,
  02/07/1885,,,47.6,-52.6,          st johns harbor,         st john`s harbor,,,
  02/07/1885,   45 35 N,   55 02 W,56.4,-5.5,at sea green  st peters banks,                     oban,north atlantic,,
  03/07/1885,,,,,,,,,
  03/07/1885,   44 40 N,   56 38 W,56.4,-5.5,        at sea banquereau,                     oban,north atlantic,,
  04/07/1885,,,,,,,,,
  04/07/1885,   44 24 N,   57 11 W,56.4,-5.5,at sea banquereau and misaine banks,                     oban,north atlantic,,
  05/07/1885,,,,,,,,,
  05/07/1885,,,,,,,,,
  05/07/1885,,,,,,,,,
  05/07/1885,   45 11 N,   59 20 W,56.4,-5.5,at sea misaine bank and banquereau,                     oban,north atlantic,,
  06/07/1885,,,,,,,,,
  06/07/1885,,,,,,,,,
  06/07/1885,,,,,,,,,
  06/07/1885,   44 20 N,   60 44 W,-5.7,38.9,  at sea off sable island,             sange island,north atlantic,,
  07/07/1885,,,,,,,,,
  07/07/1885,   44 31 N,   63 19 W,44.6,-63.6, at sea and at halifax ns,                  halifax,,,
  08/07/1885,,,,,,,,,
  08/07/1885, 44 648862, 63 575320,44.6,-63.6,               halifax ns,                  halifax,,,
  09/07/1885,,,,,,,,,
  09/07/1885,,,44.6,-63.6,               halifax ns,                  halifax,,,
  10/07/1885,,,,,,,,,
  10/07/1885,   44 09 N,   63 28 W,44.6,-63.6,    halifax ns and at sea,                  halifax,,,
   11/7/1885,,,,,,,,,
   11/7/1885,  43 24444,   64 47 W,56.4,-5.5,      at sea la have bank,                     oban,north atlantic,,
  12/07/1885,,,,,,,,,
  12/07/1885,,,,,,,,,
  12/07/1885,,,,,,,,,
  12/07/1885,   41 55 N,   65 45 W,56.4,-5.5,at sea georges and browns banks,                     oban,north atlantic,,
  13/07/1885,,,,,,,,,
  13/07/1885,,,,,,,,,
  13/07/1885,,,,,,,,,
  13/07/1885,   40 51 N,   66 29 W,56.4,-5.5,at sea and off george banks,                     oban,georges bank,,
  14/07/1885,,,,,,,,,
  14/07/1885,   43 03 N,   67 29 W,56.4,-5.5,at sea south of georges banks,                     oban,gulf of maine,43N,68W
  15/07/1885,,,,,,,,,
  15/07/1885,,,,,at sea and woods hall mass,,,,
  16/07/1885,,,,,,,,,
  16/07/1885,,,,,          woods hall mass,,,,
  17/07/1885,,,,,,,,,
  17/07/1885,,,,,          woods hall mass,,,,
  18/07/1885,,,,,,,,,
  18/07/1885,,,,,          woods hall mass,,,,
  19/07/1885,,,,,,,,,
  19/07/1885,,,,,          woods holl mass,,,,
  20/07/1885,,,,,,,,,
  20/07/1885,,,,,          woods hall mass,,,,
  21/07/1885,,,,,,,,,
  21/07/1885,,,,,          woods holl mass,,,,
  22/07/1885,,,,,,,,,
  22/07/1885,,,,,          woods hall mass,,,,
  23/07/1885,,,,,,,,,
  23/07/1885,,,,,          woods hall mass,,,,
  24/07/1885,,,,,,,,,
  24/07/1885,,,,,          woods hole mass,,,,
  25/20/1885,,,,,,,,,
  25/20/1885,,,,,          woods holl mass,,,,
  26/07/1885,,,,,,,,,
  26/07/1885,,,,,          woods hall mass,,,,
  27/07/1885,,,,,,,,,
  27/07/1885,,,,,          woods hall mass,,,,
  28/07/1885,,,,,,,,,
  28/07/1885,,,,,          woods hall mass,,,,
  29/07/1885,,,,,,,,,
  29/07/1885,,,,,          woods hall mass,,,,
  30/07/1885,,,,,,,,,
  30/07/1885,,,,,          woods hall mass,,,,
  31/07/1885,,,,,,,,,
  31/07/1885,,,,,          woods holl mass,,,,
  01/08/1885,,,,,,,,,
  01/08/1885,,,,,          woods holl mass,,,,
  02/08/1885,,,,,,,,,
  02/08/1885,,,,,          woods holl mass,,,,
  03/08/1885,,,,,,,,,
  03/08/1885,,,,,          woods holl mass,,,,
  04/08/1885,,,,,,,,,
  04/08/1885,,,,,          woods holl mass,,,,
  05/08/1885,,,,,,,,,
  05/08/1885,,,,,woods hole mass and at sea,,,,
  06/08/1885,,,,,,,,,
  06/08/1885,   39 59 N,   70 53 W,,,at sea south of marthas vineyard,,,,
  07/08/1885,,,,,,,,,
  07/08/1885,   39 53 N,   70 20 W,,,at sea south of marthas vineyard,,,,
