  19/05/1887,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  25/07/1887,   66 45 N,  162 38 W,59.9,10.8,  bearing of cape blossom,                     oslo,cape blossom,66 44 03N,162 29 42W
  25/07/1887,,,66.5,-162.8,kotzebue sound off cape blossom,           kotzebue sound,,,
  26/07/1887,   67 01 N,  163 20 W,,,,,,,
  26/07/1887,,,66.5,-162.8,kotzebue sound and arctic ocean,           kotzebue sound,,,
  27/07/1887,   68 10 N,  166 12 W,,, bearing of cape thompson,,,,
  27/07/1887,,,,,             arctic ocean,,,,
  28/07/1887,   68 37 N,  166 10 W,,,   bearings off cape hope,,,,
  28/07/1887,,,68.3,-166.8,  point hope arctic ocean,               point hope,,,
  29/07/1887,   68 39 N,  166 00 W,,,,,,,
  29/07/1887,,,38.5,-28.6,arctic ocean at anchor and cruising,                    horta,point lay,69 44 28N,163 0 31W
  30/07/1887,   69 00 N,  164 45 W,,,,,,,
  30/07/1887,,,,,             arctic ocean,,,,
  31/07/1887,   69 19 N,  163 09 W,,,,,,,
  31/07/1887,,,,,             arctic ocean,,,,
  01/08/1887,   70 08 N,  163 57 W,,,,,,,
  01/08/1887,,,,,             arctic ocean,,,,
  02/08/1887,   70 15 N,  161 46 W,,,,,,,
  02/08/1887,,,70.3,-161.9,cruising in the arctic ocean and at anchor off icy cape,                 icy cape,,,
  03/08/1887,   70 39 N,  159 55 W,,,,,,,
  03/08/1887,,,70.8,-159.7,cruising in the arctic ocean and at anchor off point belcher,            point belcher,,,
  04/08/1887,   70 48 N,  159 25 W,70.8,-159.7,        off point belcher,            point belcher,,,
  04/08/1887,,,70.8,-159.7,            point belcher,            point belcher,,,
  05/08/1887,   70 48 N,  159 25 W,,,,,,,
  05/08/1887,,,70.8,-159.7,arctic ocean point belcher and underway,            point belcher,,,
  06/08/1887,   69 31 N,  163 00 W,,,,,,,
  06/08/1887,,,78.7,-74.3,arctic ocean cruising and at anchor off cape sabine,              cape sabine,cape sabine alaska,68 55 00N,164 36 15W
  07/08/1887,   68 56 N,  166 08 W,,,,,,,
  07/08/1887,,,68.3,-74.3,arctic ocean cruising at anchor off cape sabine and at anchor off point hope,              cape sabine,cape sabine alaska,,
  08/08/1887,   67 05 N,  163 35 W,,,,,,,
  08/08/1887,,,66.5,-162.8,arctic ocean cruising and kotzebue sound,           kotzebue sound,,,
  09/08/1887,   66 45 N,  162 25 W,,,,,,,
  09/08/1887,,,66.5,-162.8,    arctic kotzebue sound,           kotzebue sound,,,
  10/08/1887,   66 41 N,  165 18 W,,,,,,,
  10/08/1887,,,55,-1.5,    arctic ocean cruising,                      tic,bering strait,66 0N,169 0W
  11/08/1887,   66 23 N,  167 12 W,,,,,,,
  11/08/1887,,,55,-1.5,    arctic ocean cruising,                      tic,bering strait,,
  12/08/1887,   66 20 N,  168 10 W,,,,,,,
  12/08/1887,,,55,-1.5,    arctic ocean cruising,                      tic,bering strait,,
  13/08/1887,   65 33 N,  167 59 W,53.4,-3,     cape prince of wales,                     alex,cape prince of wales,65 38 24N,168 7 12W
  13/08/1887,,,55,166.3,arctic ocean and behring sea,                  behring,port clarence,65 15 58N,166 51 10W
  14/08/1887,   65 16 N,  166 47 W,43.7,7.2,            point spencer,                     nice,port clarence,,
  14/08/1887,,,55,166.3,behring sea and at anchor off point spencer,                     nice,port clarence,,
  15/08/1887,   65 16 N,  166 47 W,,,                at anchor,,port clarence,,
  15/08/1887,,,55,166.3,behring sea and at anchor off point spencer,                     nice,port clarence,,
  16/08/1887,   65 16 N,  166 47 W,43.7,7.2,            point spencer,                     nice,port clarence,,
  16/08/1887,,,55,32.6,behring sea and at anchor off point spencer,                   port t,port clarence,,
  17/08/1887,   64 33 N,  166 10 W,,,,,port clarence,,
  17/08/1887,,,55,166.3,behring sea point spencer and cruising,                  behring,port clarence,,
  18/08/1887,   63 37 N,  161 47 W,,-162.0    63.5,         at saint michael,            saint michael,,,
  18/08/1887,,,63.5,-162,behring sea norton sound st michaels,               st michael,,,
  19/08/1887,   63 37 N,  161 47 W,,-162.0    63.5,at anchor off saint michael,            saint michael,,,
  19/08/1887,,,63.5,-162,norton sound off st michaels,               st michael,,,
  20/08/1887,   63 54 N,  164 06 W,,,,,,,
  20/08/1887,,,63.5,-162,norton sound st michaels and behring sea,               st michael,,,
  21/08/1887,   62 23 N,  169 56 W,,,,,,,
  21/08/1887,,,55,166.3,     behring sea cruising,                  behring,,,
  22/08/1887,   59 29 N,  170 42 W,,,,,,,
  22/08/1887,,,55,166.3,     behring sea cruising,                  behring,,,
  23/08/1887,   57 06 N,  169 47 W,32,120.4, bearing of walrus island,              rose island,walrus island,57 10 57.42N,169 56 48.56W
  23/08/1887,,,57.1,-170.3,behring sea and st paul isld,           st paul island,,,
  24/08/1887,   56 34 N,  169 16 W,,,,,,,
  24/08/1887,,,57.1,-170.3,at anchor off st paul isld and cruising,           st paul island,,,
  23/08/1887,   54 05 N,  166 20 W,,,,,,,
  25/08/1887,,,53.9,-166.5,behring sea and ounalaska harbor,             unalaska bay,,,
  26/08/1887,,,,,                 unalaska,,,,
  26/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  27/08/1887,,,,,                 unalaska,,,,
  27/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  28/08/1887,  Unalaska,,,,,,,,
  28/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  29/08/1887,,,,,                 unalaska,,,,
  29/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  30/08/1887,,,,,,,,,
  30/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  31/08/1887,,,,,,,,,
  31/08/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  01/09/1887,,,,,,,,,
  01/09/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  02/09/1887,,,,,                 unalaska,,,,
  02/09/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  03/09/1887,,,,,,,,,
  03/09/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  04/09/1887,,,,,                 unalaska,,,,
  04/09/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  05/09/1887,   54 00 N,  167 08 W,,,,,,,
  05/09/1887,,,53.9,-166.5,            ounalaska a i,             unalaska bay,,,
  06/09/1887,   56 35 N,  169 40 W,56.6,-169.6,bearings st george island,         st george island,,,
  06/09/1887,,,55,166.3,              behring sea,                  behring,,,
  07/09/1887,   56 21 N,  169 55 W,,,800,,,,
  07/09/1887,,,56.6,-169.6,     saint georges island,      saint george island,,,
  08/09/1887,   56 27 N,  169 42 W,,,,,,,
  08/09/1887,,,57.1,-170.3,       saint pauls island,        saint paul island,,,
  09/09/1887,   55 46 N,  168 33 W,,,,,,,
  09/09/1887,,,55,166.3,              behring sea,                  behring,,,
  10/09/1887,   54 13 N,  166 47 W,,,,,,,
  10/09/1887,,,55,166.3,              behring sea,                  behring,,,
  11/09/1887,,,,,,,,,
  11/09/1887,,,53.9,166.3,         ounalaska harbor,             unalaska bay,,,
  12/09/1887,,,,,,,,,
  12/09/1887,,,,,                ounalaska,,,,
  13/09/1887,,,,,                 unalaska,,,,
  13/09/1887,,,,,                ounalaska,,,,
  14/09/1887,,,,,                 unalaska,,,,
  14/09/1887,,,,,                ounalaska,,,,
  15/09/1887,,,,,                 unalaska,,,,
  15/09/1887,,,,,                ounalaska,,,,
  16/09/1887,,,,,                 unalaska,,,,
  16/09/1887,,,,,                ounalaska,,,,
  17/09/1887,,,,,                 unalaska,,,,
  17/09/1887,,,,,                ounalaska,,,,
  18/09/1887,,,,,                 unalaska,,,,
  18/09/1887,,,,,                ounalaska,,,,
  19/09/1887,   53 46 N,  165 16 W,30,48.5,                  at noon,                      fao,unalaska bay,53 56 55N,166 29 54W
  19/09/1887,,,,,                ounalaska,,,,
  20/09/1887,   52 25 N,  160 26 W,,,,,,,
  20/09/1887,,,,,                   at sea,,,,
  21/09/1887,   51 39 N,  155 39 W,,,,,,,
  21/09/1887,,,,,                   at sea,,,,
  22/09/1887,   50 32 N,  151 48 W,,,,,,,
  22/09/1887,,,,,                   at sea,,,,
  23/09/1887,   49 37 N,  149 12 W,,,,,,,
  23/09/1887,,,,,                   at sea,,,,
  24/09/1887,   48 32 N,  145 21 W,,,,,,,
  24/09/1887,,,,,                   at sea,,,,
  25/09/1887,   47 44 N,  142 58 W,,,,,,,
  25/09/1887,,,,,                   at sea,,,,
  26/09/1887,   46 30 N,  138 49 W,,,,,,,
  26/09/1887,,,,,                   at sea,,,,
  27/09/1887,   45 35 N,  135 08 W,,,,,,,
  27/09/1887,,,,,                   at sea,,,,
  28/09/1887,   44 01 N,  131 49 W,,,,,,,
  28/09/1887,,,,,                   at sea,,,,
  29/09/1887,   42 32 N,  129 24 W,,,,,,,
  29/09/1887,,,,,                   at sea,,,,
  30/09/1887,   40 20 N,  125 49 W,,,,,,,
  30/09/1887,,,,,                   at sea,,,,
  01/10/1887,,,37.8,-122.4,        san francisco cal,        san francisco bay,,,
  01/10/1887,,,,,                   at sea,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
  01/10/1887,,,,,,,,,
