  28/04/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  26/07/1892,,,,,off cape pnangoune st lawrence bay siberia,,,,
  26/07/1892,   65 27 N,  171 15 W,31.5,118.4,                at anchor,                    erjia,st lawrence bay chukotka,,
  27/07/1892,,,65.7,-171.1,  st lawrence bay siberia,          st lawrence bay,,,
  27/07/1892,   65 27 N,  171 15 W,31.5,118.4,off cape krleougonne siberia,                    erjia,st lawrence bay chukotka,,
  28/07/1892,,,31.5,118.4,off cape krlougonne siberia,                    erjia,st lawrence bay chukotka,,
  28/07/1892,   65 21 N,  167 36 W,,,                   at sea,,,,
  29/07/1892,,,,,,,,,
  29/07/1892,   65 19 N,  166 30 W,,,off reindeer station port clarence alaska,,,,
  30/07/1892,,,,,off reindeer station port clarence alaska,,,,
  30/07/1892,   65 18 N,  166 30 W,,,                at anchor,,,,
  31/07/1892,,,,,off reindeer station port clarence alaska,,,,
  31/07/1892,,,,,,,,,
  31/07/1892,,,,,,,,,
  31/07/1892,   65 18 N,  166 30 W,,,                at anchor,,,,
  01/08/1892,,,,,off reindeer station port clarence alaska,,,,
  01/08/1892,   65 02 N,  168 10 W,,,                at anchor,,,,
  02/08/1892,,,,,off reindeer station port clarence alaska,,,,
  02/08/1892,   64 15 N,  173 16 W,55,166.3,        at sea bering sea,                  behring,,,
  03/08/1892,,,,,,,,,
  03/08/1892,   34 32 N,  173 20 W,,,                at anchor,,,,
  04/08/1892,,,,,port providence plover bay siberia,,,,
  04/08/1892,   64 35 N,  173 22 W,22.6,114.4,     vladimir bay siberia,                 mirs bay,providence bay,64 25 00N,173 24 00W
  05/08/1892,,,22.6,114.4,off cape igantief vladimir bay siberia,                 mirs bay,providence bay,,
  05/08/1892,   65 19 N,  179 05 W,,,                   at sea,,,,
  06/08/1892,,,,,,,,,
  06/08/1892,   65 30 N,  179 10 W,66,-179.2,   holy cross bay siberia,           holy cross bay,,,
  07/08/1892,,,66,-179.2,   holy cross bay siberia,           holy cross bay,,,
  07/08/1892,   65 19 N,  178 15 W,,,                at anchor,,,,
  08/08/1892,,,66,-179.2,   holy cross bay siberia,           holy cross bay,,,
  08/08/1892,   64 07 N,  172 58 W,,,,,,,
  09/08/1892,,,35.2,24.8,           gulf of acadia,                   candia,cape chaplino,64.4048N,172.227516W
  09/08/1892,   65 18 N,  167 42 W,,,reindeer station port clarence,,,,
  10/08/1892,,,55,166.3,               bering sea,                  behring,,,
  10/08/1892,   65 46 N,  168 12 W,,,,,,,
  11/08/1892,,,,,off reindeer station port clarence alaska,,,,
  11/08/1892,   66 46 N,  162 30 W,66.5,-162.8,off cape blossom kotzebue sound alaska,           kotzebue sound,,,
  12/08/1892,,,56.2,-3,off north coast of alaska,                    forth,kotzebue sound,66 32 46N,162 44 58W
  12/08/1892,   67 33 N,  164 46 W,,,,,,,
  13/08/1892,,,66.5,-162.8,    kotzuhue sound alaska,           kotzebue sound,,,
  13/08/1892,   70 02 N,  162 07 W,,,,,,,
  15/08/1892,,,,,,,,,
  15/08/1892,   68 23 N,  166 37 W,,,,,,,
  14/08/1892,,,68.3,-166.8,        point hope alaska,               point hope,,,
  14/08/1892,   71 14 N,  156 42 W,71.3,-156.8, pt barrow refuge station,           refuge station,,,
  16/08/1892,,,,,             arctic ocean,,,,
  16/08/1892,   71 17 N,  156 35 W,,,refuge station point barrow,,,,
  17/08/1892,,,71.3,-156.8,pt barrow refuge station alaska,           refuge station,,,
  17/08/1892,   71 17 N,  156 35 W,,,                at anchor,,,,
  18/08/1892,,,,,point barrow refuge station alaska,,,,
  18/08/1892,   71 17 N,  156 35 W,,,                at anchor,,,,
  19/08/1892,,,,,point barrow refuge station alaska,,,,
  19/08/1892,   71 13 N,  156 58 W,,,                at anchor,,,,
  20/08/1892,,,,,point barrow refuge station alaska,,,,
  20/08/1892,   70 48 N,  159 35 W,70.8,-159.7,                at anchor,            point belcher,,,
  21/08/1892,,,70.8,-159.7,     point belcher alaska,            point belcher,,,
  21/08/1892,   71 19 N,  156 35 W,,,                   at sea,,,,
  22/08/1892,,,,,             arctic ocean,,,,
  22/08/1892,   71 00 N,  158 34 W,,,                at anchor,,,,
  23/08/1892,,,,,point barrow refuge station alaska,,,,
  23/08/1892,   70 26 N,  161 00 W,70.3,-161.9,                 icy cape,                 icy cape,,,
  24/08/1892,,,70.3,-161.9,          icy cape alaska,                 icy cape,,,
  24/08/1892,,,,,                at anchor,,,,
  25/08/1892,,,70.3,-161.9,          icy cape alaska,                 icy cape,,,
  25/08/1892,   70 22 N,  161 35 W,70.3,-161.9,                at anchor,                 icy cape,,,
  26/08/1892,,,70.3,-161.9,          icy cape alaska,                 icy cape,,,
  26/08/1892,   70 28 N,  161 09 W,,,                at anchor,,,,
  27/08/1892,,,,,,,,,
  27/08/1892,   69 27 N,  164 29 W,,,                   at sea,,,,
  28/08/1892,,,,,             arctic ocean,,,,
  28/08/1892,   68 54 N,  165 17 W,,,                   at sea,,,,
  29/08/1892,,,,,             arctic ocean,,,,
  29/08/1892,   68 38 N,  166 38 W,68.3,-166.8,at anchor off point hope alaska,               point hope,,,
  30/08/1892,,,68.9,-166.2,     cape lisburne alaska,            cape lisburne,,,
  30/08/1892,   68 16 N,  166 53 W,,,                at anchor,,,,
  31/08/1892,,,,,,,,,
  31/08/1892,,,,,,,,,
  31/08/1892,,,,,,,,,
  31/08/1892,   66 40 N,  167 43 W,,,                   at sea,,,,
  01/09/1892,,,,,             arctic ocean,,,,
  01/09/1892,   65 33 N,  168 03 W,,,                   at sea,,,,
  02/09/1892,,,,,,,,,
