1924-04-12	 1	NA	NA	NA	NA	
1924-04-12	 2	NA	NA	NA	NA	
1924-04-12	 3	NA	NA	NA	NA	
1924-04-12	 4	NA	NA	NA	NA	
1924-04-12	 5	NA	NA	NA	NA	
1924-04-12	 6	NA	NA	NA	NA	
1924-04-12	 7	NA	NA	NA	NA	
1924-04-12	 8	NA	NA	NA	NA	
1924-04-12	 9	NA	NA	NA	NA	
1924-04-12	10	NA	NA	NA	NA	
1924-04-12	11	NA	NA	NA	NA	
1924-04-12	12	NA	NA	NA	NA	
1924-04-12	13	NA	NA	NA	NA	
1924-04-12	14	NA	NA	NA	NA	
1924-04-12	15	NA	NA	NA	NA	
1924-04-12	16	NA	NA	NA	NA	
1924-04-12	17	NA	NA	NA	NA	
1924-04-12	18	NA	NA	NA	NA	
1924-04-12	19	NA	NA	NA	NA	
1924-04-12	20	NA	NA	NA	NA	
1924-04-12	21	NA	NA	NA	NA	
1924-04-12	22	NA	NA	NA	NA	
1924-04-12	23	NA	NA	NA	NA	
1924-04-12	24	NA	NA	NA	NA	
1924-04-12	 1	NA	NA	NA	NA	
1924-04-12	 2	NA	NA	NA	NA	
1924-04-12	 3	NA	NA	NA	NA	
1924-04-12	 4	NA	NA	NA	NA	
1924-04-12	 5	NA	NA	NA	NA	
1924-04-12	 6	NA	NA	NA	NA	
1924-04-12	 7	NA	NA	NA	NA	
1924-04-12	 8	NA	NA	NA	NA	
1924-04-12	 9	NA	NA	NA	NA	
1924-04-12	10	NA	NA	NA	NA	
1924-04-12	11	NA	NA	NA	NA	
1924-04-12	12	NA	NA	NA	NA	
1924-04-12	13	NA	NA	NA	NA	
1924-04-12	14	NA	NA	NA	NA	
1924-04-12	15	NA	NA	NA	NA	
1924-04-12	16	NA	NA	NA	NA	
1924-04-12	17	NA	NA	NA	NA	
1924-04-12	18	NA	NA	NA	NA	
1924-04-12	19	NA	NA	NA	NA	
1924-04-12	20	NA	NA	NA	NA	
1924-04-12	21	NA	NA	NA	NA	
1924-04-12	22	NA	NA	NA	NA	
1924-04-12	23	NA	NA	NA	NA	
1924-04-12	24	NA	NA	NA	NA	
1924-01-01	 1	20	NA	NA	30.31	
1924-01-01	 2	NA	NA	NA	NA	
1924-01-01	 3	NA	NA	NA	NA	
1924-01-01	 4	20	18	NA	30.31	
1924-01-01	 5	NA	NA	NA	NA	
1924-01-01	 6	NA	NA	NA	NA	
1924-01-01	 7	NA	NA	NA	NA	
1924-01-01	 8	15	14	NA	30.34	
1924-01-01	 9	NA	NA	NA	NA	
1924-01-01	10	NA	NA	NA	NA	
1924-01-01	11	29	31	NA	30.37	
1924-01-01	12	NA	NA	NA	NA	
1924-01-01	13	35	32	NA	30.37	
1924-01-01	14	NA	NA	NA	NA	
1924-01-01	15	NA	NA	NA	NA	
1924-01-01	16	29	28	NA	30.35	
1924-01-01	17	NA	NA	NA	NA	
1924-01-01	18	NA	NA	NA	NA	
1924-01-01	19	NA	NA	NA	NA	
