1927-04-01	 1	NA	NA	NA	NA	
1927-04-01	 2	NA	NA	NA	NA	
1927-04-01	 3	NA	NA	NA	NA	
1927-04-01	 4	54	55	NA	29.94	
1927-04-01	 5	NA	NA	NA	NA	
1927-04-01	 6	NA	NA	NA	NA	
1927-04-01	 7	NA	NA	NA	NA	
1927-04-01	 8	54	55	NA	29.95	
1927-04-01	 9	NA	NA	NA	NA	
1927-04-01	10	NA	NA	NA	NA	
1927-04-01	11	NA	NA	NA	NA	
1927-04-01	12	57	57	NA	29.94	
1927-04-01	13	NA	NA	NA	NA	
1927-04-01	14	NA	NA	NA	NA	
1927-04-01	15	NA	NA	NA	NA	
1927-04-01	16	57	57	NA	29.92	
1927-04-01	17	NA	NA	NA	NA	
1927-04-01	18	NA	NA	NA	NA	
1927-04-01	19	NA	NA	NA	NA	
1927-04-01	20	57	57	NA	29.99	
1927-04-01	21	NA	NA	NA	NA	
1927-04-01	22	NA	NA	NA	NA	
1927-04-01	23	NA	NA	NA	NA	
1927-04-01	24	56	56	NA	30.05	
1927-04-01	 1	NA	NA	NA	NA	
1927-04-01	 2	NA	NA	NA	NA	
1927-04-01	 3	NA	NA	NA	NA	
1927-04-01	 4	NA	NA	NA	NA	
1927-04-01	 5	NA	NA	NA	NA	
1927-04-01	 6	NA	NA	NA	NA	
1927-04-01	 7	NA	NA	NA	NA	
1927-04-01	 8	NA	NA	NA	NA	
1927-04-01	 9	NA	NA	NA	NA	
1927-04-01	10	NA	NA	NA	NA	
1927-04-01	11	NA	NA	NA	NA	
1927-04-01	12	NA	NA	NA	NA	
1927-04-01	13	NA	NA	NA	NA	
1927-04-01	14	NA	NA	NA	NA	
1927-04-01	15	NA	NA	NA	NA	
1927-04-01	16	NA	NA	NA	NA	
1927-04-01	17	NA	NA	NA	NA	
1927-04-01	18	NA	NA	NA	NA	
1927-04-01	19	NA	NA	NA	NA	
1927-04-01	20	NA	NA	NA	NA	
1927-04-01	21	NA	NA	NA	NA	
1927-04-01	22	NA	NA	NA	NA	
1927-04-01	23	NA	NA	NA	NA	
1927-04-01	24	NA	NA	NA	NA	
1927-04-02	 1	NA	NA	NA	NA	
1927-04-02	 2	NA	NA	NA	NA	
1927-04-02	 3	NA	NA	NA	NA	
1927-04-02	 4	56	56	NA	30.09	
1927-04-02	 5	NA	NA	NA	NA	
1927-04-02	 6	NA	NA	NA	NA	
1927-04-02	 7	NA	NA	NA	NA	
1927-04-02	 8	57	57	NA	30.15	
1927-04-02	 9	NA	NA	NA	NA	
1927-04-02	10	NA	NA	NA	NA	
1927-04-02	11	NA	NA	NA	NA	
1927-04-02	12	64	63	NA	30.12	
1927-04-02	13	NA	NA	NA	NA	
1927-04-02	14	NA	NA	NA	NA	
1927-04-02	15	NA	NA	NA	NA	
1927-04-02	16	61	60	NA	30.10	
1927-04-02	17	NA	NA	NA	NA	
1927-04-02	18	NA	NA	NA	NA	
1927-04-02	19	NA	NA	NA	NA	
1927-04-02	20	59	59	NA	30.04	
1927-04-02	21	NA	NA	NA	NA	
1927-04-02	22	NA	NA	NA	NA	
1927-04-02	23	NA	NA	NA	NA	
1927-04-02	24	56	56	NA	29.99	
1927-04-02	 1	NA	NA	NA	NA	
1927-04-02	 2	NA	NA	NA	NA	
1927-04-02	 3	NA	NA	NA	NA	
1927-04-02	 4	NA	NA	NA	NA	
1927-04-02	 5	NA	NA	NA	NA	
1927-04-02	 6	NA	NA	NA	NA	
1927-04-02	 7	NA	NA	NA	NA	
1927-04-02	 8	NA	NA	NA	NA	
